gene-id	Brain_Female	Gonad_Female	Kidney_Female	Liver_Female	Lung_Female	Muscle_Female	Skin_Female	Brain_Male	Gonad_Male	Heart_Male	Kidney_Male	Liver_Male	Lung_Male	Skin_Male
Transcript_100673.0	0	24	0	0	2	0	0	0	0	0	0	0	0	0
Transcript_100674.0	9	15	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_100676.0	16	81	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_100677.0	4	3	33	0	13	5	2	4	4	1	32	0	18	4
Transcript_100679.0	16	19	25	0	11	2	0	18	5	7	8	0	13	0
Transcript_100680.0	242	7	0	0	0	0	0	459	0	53	0	0	0	0
Transcript_100681.0	52	0	0	0	0	0	0	3	0	0	0	0	0	2
Transcript_100682.0	11	0	11	0	4	4	0	6	1	1	15	2	10	1
Transcript_100684.0	6	1	5	2	6	3	0	13	30	0	8	0	8	0
Transcript_100685.0	18	1	27	0	2	0	0	10	0	4	8	0	5	0
Transcript_100686.0	0	5	0	0	0	9	0	0	0	0	0	0	0	0
Transcript_100688.0	61	249	43	0	34	12	0	26	24	28	10	0	25	8
Transcript_100690.0	5	0	1	0	0	0	0	0	0	0	5	0	1	0
Transcript_100691.0	29	0	0	0	0	0	0	6	0	0	0	0	0	0
Transcript_100693.0	0	1	0	0	4	0	0	0	0	0	3	0	9	4
Transcript_100695.0	198	86	27	0	4	10	0	82	5	12	13	0	23	6
Transcript_100697.0	40	0	0	0	0	0	2	34	0	2	0	0	0	0
Transcript_100698.0	0	222	31	0	0	0	0	0	1	0	0	0	0	0
Transcript_100699.0	16	60	72	0	26	23	0	9	1	3	43	0	21	0
Transcript_100701.0	579	6	0	0	2	3	2	71	0	0	1	0	0	2
Transcript_100702.0	0	4	7	0	0	1	0	8	2	0	1	0	0	0
Transcript_100703.0	4	0	0	0	4	0	0	2	0	0	0	0	1	0
Transcript_100704.0	23	154	12	0	28	4	0	7	59	5	13	4	33	0
Transcript_100706.0	0	0	0	0	0	0	0	18	0	0	0	0	0	0
Transcript_100707.0	7	0	0	0	0	0	0	29	0	0	1	0	2	0
Transcript_100711.0	0	0	0	0	0	0	0	17	0	0	0	0	0	0
Transcript_100712.0	36	0	0	2	0	2	0	100	18	1	1	0	0	0
Transcript_100713.0	19	33	8	0	0	0	0	2	4	0	4	0	0	0
Transcript_100717.0	18	8	10	2	0	0	0	20	1	0	15	0	2	0
Transcript_10072.0	124	0	0	0	0	0	0	7	0	0	0	0	0	0
Transcript_100722.0	75	84	27	2	25	5	0	21	29	2	24	0	38	2
Transcript_100723.0	19	1	0	0	0	0	2	21	0	10	0	0	0	4
Transcript_100726.0	13	0	0	0	0	0	0	33	0	0	0	0	0	0
Transcript_100729.0	6	14	4	0	0	3	0	4	2	5	2	0	16	0
Transcript_100731.0	3	0	0	0	12	13	0	10	0	0	2	0	13	0
Transcript_100734.0	10	0	0	0	0	0	0	11	0	0	2	0	0	0
Transcript_100735.0	39	5	0	0	0	0	0	23	0	0	0	0	2	0
Transcript_100736.0	65	0	0	0	1	0	0	30	1	0	0	0	4	0
Transcript_100738.0	16	1	2	0	0	0	1	5	13	0	5	0	7	0
Transcript_100741.0	27	11	2	0	5	3	0	78	0	0	3	0	1	0
Transcript_100742.0	0	0	19	0	0	0	0	0	0	1	38	0	5	0
Transcript_100746.0	28	3	17	0	0	0	0	1	0	0	5	0	1	0
Transcript_100747.0	46	30	17	0	22	8	2	54	3	0	26	2	48	0
Transcript_100752.0	5	2	35	0	7	0	0	0	1	18	24	0	13	0
Transcript_100753.0	15	8	9	0	1	2	0	7	2	3	11	0	4	0
Transcript_100754.0	47	35	24	0	14	7	1	17	37	0	16	2	20	1
Transcript_100756.0	18	0	1	0	0	0	0	0	0	0	4	0	7	0
Transcript_100760.0	6	3	14	2	18	49	0	5	21	17	16	4	7	8
Transcript_100761.0	31	3	1	0	1	1	0	8	2	0	1	0	8	1
Transcript_100762.0	0	28	5	0	2	6	0	0	13	12	4	2	8	0
Transcript_100763.0	35	1	0	0	1	2	0	0	0	0	1	0	0	0
Transcript_100764.0	1	70	6	0	3	0	0	3	0	0	3	2	3	1
Transcript_100765.0	17	5	29	0	0	5	0	24	0	32	13	0	6	2
Transcript_100768.0	1	0	2	0	0	2	0	9	8	0	5	2	7	0
Transcript_100770.0	13	0	0	0	0	0	0	1	0	0	0	0	1	0
Transcript_100771.0	29	5	4	0	12	1	0	23	10	2	5	0	3	2
Transcript_100772.0	44	21	5	0	0	1	2	9	0	10	11	0	0	0
Transcript_100773.0	0	2	5	0	0	0	0	0	0	0	3	0	4	0
Transcript_100774.0	8	0	8	0	0	0	0	19	0	0	6	0	4	0
Transcript_100776.0	78	260	42	0	15	7	0	39	11	17	28	6	29	0
Transcript_100778.0	0	49	1	0	0	0	0	0	0	0	0	0	0	0
Transcript_100781.0	0	0	0	0	0	86	0	0	0	0	0	0	0	0
Transcript_100782.0	113	0	0	0	0	0	0	99	0	0	0	0	0	0
Transcript_100784.0	2	1	3	0	7	1	0	1	10	15	2	0	4	2
Transcript_100785.0	0	11	0	0	0	0	0	0	0	2	4	0	0	0
Transcript_100786.0	2	159	30	0	0	2	0	12	37	2	11	0	5	0
Transcript_100787.0	13	3	0	0	11	0	3	2	1	1	0	0	5	4
Transcript_100788.0	38	2	5	2	5	36	0	54	12	0	13	0	9	2
Transcript_100790.0	17	17	5	0	0	0	0	0	0	0	0	0	1	0
Transcript_100791.0	38	22	29	0	0	4	0	3	28	9	5	0	4	0
Transcript_100794.0	0	0	0	0	4	0	0	0	0	0	1	0	0	2
Transcript_100795.0	72	8	26	2	17	8	1	36	9	18	16	0	24	0
Transcript_100796.0	6	23	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_100797.0	5	3	41	0	2	0	1	0	0	1	25	0	14	8
Transcript_100798.0	7	0	0	0	0	2	0	2	17	0	0	0	1	0
Transcript_100799.0	97	0	0	0	0	0	0	8	0	0	0	0	0	3
Transcript_100800.0	4	1	21	0	7	0	0	0	0	0	13	0	12	0
Transcript_100801.0	39	17	0	0	0	5	0	0	0	0	0	0	3	0
Transcript_100803.0	11	1	2	0	0	21	2	30	0	3	3	0	2	0
Transcript_100805.0	31	26	10	0	5	4	2	32	0	0	4	0	3	2
Transcript_100806.0	21	0	0	2	0	6	0	5	9	0	6	2	7	0
Transcript_100808.0	48	10	11	0	7	13	1	74	24	6	13	2	6	4
Transcript_100809.0	23	10	4	0	8	0	0	9	0	2	0	0	4	0
Transcript_100810.0	17	80	2	0	9	0	0	7	0	0	1	0	0	0
Transcript_100811.0	0	1	11	2	3	10	0	7	6	0	5	0	4	2
Transcript_100812.0	10	4	12	0	8	0	0	13	0	0	8	0	14	1
Transcript_100813.0	1	0	0	0	0	0	0	8	0	0	0	0	0	2
Transcript_100814.0	17	2	0	0	0	0	0	9	11	0	2	0	1	0
Transcript_100815.0	43	0	0	0	0	0	0	23	0	0	0	0	0	0
Transcript_100816.0	37	26	12	0	4	6	0	16	3	0	16	0	7	0
Transcript_100818.0	9	53	4	0	7	0	2	4	3	4	3	0	11	0
Transcript_100821.0	0	6	5	0	1	0	0	0	0	0	10	0	1	0
Transcript_100822.0	0	26	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_100823.0	37	0	0	0	0	0	1	27	0	3	0	0	3	0
Transcript_100825.0	32	9	32	2	26	8	0	21	23	16	8	2	26	0
Transcript_100826.0	96	0	0	0	0	0	0	91	0	0	0	0	0	0
Transcript_100827.0	0	0	0	0	0	5	0	0	0	6	2	0	11	0
Transcript_100831.0	15	1	6	2	7	2	0	19	0	10	8	0	15	1
Transcript_100832.0	0	0	5	0	7	0	0	0	4	0	5	0	3	1
Transcript_100834.0	9	0	0	4	28	0	0	0	0	0	0	7	27	1
Transcript_100836.0	45	17	0	0	9	9	0	16	3	0	7	0	23	3
Transcript_100837.0	0	29	3	0	0	0	0	0	0	0	0	0	0	0
Transcript_100838.0	17	0	6	2	0	2	0	27	17	0	1	0	8	1
Transcript_100839.0	15	2	9	0	1	4	0	4	29	1	5	0	12	2
Transcript_100840.0	2	2	1	0	0	1	0	0	0	7	2	0	1	0
Transcript_100841.0	0	6	0	14	0	0	0	0	0	0	0	10	13	0
Transcript_100844.0	0	0	10	0	25	0	0	4	13	4	8	0	28	0
Transcript_100849.0	8	2	1	0	0	0	0	7	0	0	0	0	11	0
Transcript_100850.0	0	0	4	0	0	0	0	2	0	0	4	0	0	0
Transcript_100851.0	7	1	6	0	3	0	0	7	0	0	4	0	6	0
Transcript_100852.0	32	0	0	0	0	0	0	8	0	0	0	0	0	0
Transcript_100853.0	0	0	2	0	0	0	0	7	1	0	0	0	1	0
Transcript_100854.0	20	0	0	0	0	1	0	39	0	4	0	0	4	0
Transcript_100855.0	0	0	0	0	0	0	0	1	1	0	3	0	2	0
Transcript_100856.0	0	12	5	0	0	0	0	0	0	0	0	0	0	0
Transcript_100857.0	0	0	7	0	3	5	0	6	4	2	11	0	10	0
Transcript_100858.0	0	0	8	0	1	0	0	0	0	0	0	0	2	0
Transcript_100859.0	0	1	0	0	2	63	0	8	52	2	2	4	13	4
Transcript_100860.0	0	12	3	0	45	0	0	0	0	49	1	0	11	0
Transcript_100861.0	22	27	0	0	0	0	0	187	0	0	0	0	0	2
Transcript_100862.0	15	0	1	0	0	1	0	11	0	8	0	0	1	0
Transcript_100868.0	20	110	2	0	12	1	0	8	0	0	22	3	9	4
Transcript_100869.0	0	14	0	0	0	1	0	0	0	0	5	0	3	0
Transcript_100870.0	56	0	0	0	0	0	0	19	0	0	1	0	2	2
Transcript_100871.0	143	37	37	4	22	5	0	78	34	12	34	0	21	22
Transcript_100873.0	20	0	0	0	16	0	0	215	0	0	0	0	24	2
Transcript_100874.0	17	8	57	0	17	3	0	19	0	2	59	0	66	2
Transcript_100875.0	0	53	2	0	0	0	0	0	0	0	0	0	2	0
Transcript_100876.0	0	4	1	0	0	8	0	28	10	0	6	0	4	0
Transcript_100878.0	70	7	3	0	0	0	2	37	0	0	1	0	3	0
Transcript_100879.0	0	3	7	0	0	1	0	0	1	0	3	0	0	0
Transcript_100884.0	29	1	0	0	4	6	0	50	10	0	11	3	3	2
Transcript_100885.0	6	4	11	0	2	13	0	5	0	28	46	0	16	0
Transcript_100888.0	14	23	16	2	5	4	0	5	0	1	34	4	1	0
Transcript_100890.0	17	0	0	0	0	0	0	11	0	0	0	0	0	2
Transcript_100892.0	0	1	2	0	1	3	0	11	12	0	3	0	3	2
Transcript_100893.0	0	12	18	2	8	7	0	3	22	3	11	0	6	0
Transcript_100894.0	7	0	0	0	6	0	2	7	0	0	0	0	4	2
Transcript_100896.0	238	3	0	0	1	2	0	41	0	0	0	0	12	0
Transcript_100898.0	23	27	7	0	6	29	0	11	17	2	4	0	13	0
Transcript_100899.0	7	18	2	0	0	0	0	0	0	0	0	0	0	0
Transcript_100902.0	0	50	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_100904.0	0	6	5	0	0	0	0	0	0	0	0	0	0	0
Transcript_100905.0	1	5	0	0	0	0	0	0	0	0	0	0	4	0
Transcript_100906.0	115	6	0	0	0	7	1	108	23	0	1	0	0	2
Transcript_100907.0	18	2	5	0	0	0	0	7	0	1	3	0	5	2
Transcript_100909.0	8	12	0	0	0	0	0	1	1	0	0	0	0	0
Transcript_100910.0	61	30	2	2	24	5	2	60	11	11	3	0	46	11
Transcript_100911.0	0	59	8	0	0	0	0	0	0	0	0	0	0	0
Transcript_100912.0	0	7	0	0	3	0	0	1	0	0	6	0	6	0
Transcript_100914.0	0	3	9	0	8	0	0	3	18	3	20	0	4	0
Transcript_100915.0	15	7	22	2	9	31	2	30	7	4	26	0	21	1
Transcript_100917.0	32	1	0	0	0	0	0	13	0	0	0	0	0	0
Transcript_100918.0	17	0	12	0	0	0	0	10	6	7	3	0	3	1
Transcript_100922.0	4	4	0	0	0	0	0	2	0	0	1	0	0	0
Transcript_100925.0	18	19	1	0	2	6	0	5	0	0	1	0	1	2
Transcript_100928.0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_100929.0	66	15	54	4	29	6	0	235	24	67	64	4	40	0
Transcript_100930.0	17	0	0	0	0	0	0	6	0	0	0	0	0	0
Transcript_100932.0	14	0	0	0	0	0	0	71	0	0	0	0	0	0
Transcript_100933.0	60	0	0	0	0	0	0	77	0	0	0	0	0	0
Transcript_100934.0	6	1	0	0	0	0	0	5	0	0	0	0	0	0
Transcript_100935.0	84	41	40	0	27	51	0	19	71	30	46	0	55	2
Transcript_100937.0	0	2	0	0	0	0	0	10	0	0	1	0	9	0
Transcript_100938.0	10	0	0	0	0	0	0	36	0	0	0	0	0	0
Transcript_100939.0	0	0	23	0	2	0	0	0	0	0	22	0	1	1
Transcript_100942.0	13	1	0	0	0	9	0	6	0	0	1	0	0	0
Transcript_100944.0	32	1	11	0	8	6	1	28	0	0	14	2	3	2
Transcript_100945.0	27	5	6	0	2	7	0	1	67	17	12	0	7	0
Transcript_100946.0	47	5	4	0	0	0	0	4	4	0	5	0	4	1
Transcript_100948.0	0	2	0	0	11	0	0	2	0	5	11	0	9	0
Transcript_100949.0	45	25	27	0	12	12	0	7	3	0	5	0	6	0
Transcript_100950.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Transcript_100951.0	2	24	0	0	2	0	0	10	2	13	0	0	7	3
Transcript_100952.0	6	0	0	0	0	7	0	0	0	0	5	0	6	0
Transcript_100953.0	0	25	0	0	0	0	0	2	0	0	0	0	0	0
Transcript_100954.0	0	0	0	0	5	0	0	6	8	5	15	0	37	0
Transcript_100957.0	0	7	0	0	0	0	0	7	0	0	0	0	2	2
Transcript_100958.0	13	89	13	2	10	2	0	19	15	4	19	0	24	2
Transcript_100963.0	31	0	0	0	0	0	2	54	0	11	0	0	1	0
Transcript_100964.0	0	56	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_100965.0	78	12	17	2	12	7	0	26	0	3	30	0	9	0
Transcript_100966.0	44	5	0	0	2	0	0	0	24	0	0	0	0	0
Transcript_100968.0	34	1	0	0	8	0	0	5	13	2	1	0	0	0
Transcript_100973.0	24	2	0	0	1	0	0	10	9	0	1	0	0	1
Transcript_100975.0	20	22	23	0	3	2	0	3	41	1	11	0	14	0
Transcript_100976.0	23	18	5	6	21	2	0	0	31	0	8	5	18	4
Transcript_100978.0	104	178	118	0	20	32	3	122	46	38	99	0	112	16
Transcript_100979.0	15	4	0	0	3	1	0	11	0	4	2	0	6	0
Transcript_100980.0	140	1	5	0	5	0	0	86	0	0	24	0	1	4
Transcript_10098.0	17	1147	47	0	418	2485	0	9	98	434	2	2	458	2
Transcript_100981.0	67	0	4	0	0	4	0	60	1	0	0	0	1	4
Transcript_100982.0	72	28	15	0	2	0	0	102	1	0	8	0	9	0
Transcript_100983.0	0	7	0	0	0	1	2	0	7	0	0	0	0	0
Transcript_100984.0	22	0	0	0	0	2	0	6	0	2	0	0	0	0
Transcript_100985.0	7	1	8	0	9	0	0	10	0	0	7	0	8	0
Transcript_100988.0	65	39	10	0	4	48	0	12	37	54	1	0	9	4
Transcript_100990.0	0	16	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_100992.0	150	11	4	10	0	4	2	14	0	0	2	11	0	2
Transcript_100994.0	6	0	0	0	0	0	0	33	0	0	0	0	0	0
Transcript_100995.0	29	0	1	0	0	0	0	5	0	0	0	0	0	0
Transcript_100996.0	0	1	0	0	2	0	0	37	0	0	0	0	3	0
Transcript_100998.0	6	0	2	0	3	0	0	0	11	0	0	0	0	0
Transcript_101002.0	1	4	1	0	0	0	0	11	5	2	5	2	2	0
Transcript_101003.0	17	1	1	0	0	1	0	20	0	11	3	0	2	0
Transcript_101004.0	16	1	6	0	1	2	0	16	0	0	0	0	5	0
Transcript_101005.0	1	6	11	0	0	0	0	6	28	0	11	0	0	0
Transcript_101006.0	0	1	3	0	0	0	0	7	0	0	3	0	7	0
Transcript_101007.0	31	6	18	0	1	0	0	11	0	37	33	0	0	0
Transcript_101009.0	0	66	4	0	13	0	0	0	0	0	2	2	2	0
Transcript_101010.0	7	2	0	0	0	3	0	0	16	0	0	0	1	0
Transcript_101012.0	10	4	0	0	0	1	0	73	0	0	0	0	0	0
Transcript_101014.0	13	338	10	4	0	0	1	11	0	0	2	0	1	10
Transcript_101016.0	24	0	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_101018.0	5	0	21	0	2	0	0	4	11	0	45	0	10	0
Transcript_101019.0	30	36	0	0	14	15	0	28	0	0	15	2	16	2
Transcript_101020.0	524	50	29	0	8	9	0	162	0	13	37	0	27	1
Transcript_101022.0	0	106	0	0	0	1	0	6	0	0	2	0	0	0
Transcript_101023.0	0	17	0	0	1	0	0	13	0	0	1	0	1	0
Transcript_101024.0	0	1	8	2	1	4	0	5	2	0	3	2	5	4
Transcript_101026.0	3	0	0	0	0	10	0	2	6	0	0	0	1	0
Transcript_101029.0	71	17	9	0	0	25	0	14	0	19	11	0	3	3
Transcript_101033.0	0	0	10	0	0	0	0	1	0	0	6	0	7	0
Transcript_101034.0	0	1	6	0	10	0	0	0	11	7	15	0	13	1
Transcript_101037.0	110	0	0	0	0	5	0	4	0	0	0	0	4	2
Transcript_101038.0	0	9	5	2	9	0	0	2	2	0	6	2	6	0
Transcript_101039.0	41	3	8	10	7	2	0	26	7	16	11	2	13	3
Transcript_101040.0	30	3	9	0	5	0	0	13	0	9	16	0	17	0
Transcript_101041.0	11	19	1	0	1	0	0	14	0	5	2	0	2	0
Transcript_101042.0	46	24	4	2	38	4	0	16	2	0	0	0	36	0
Transcript_101043.0	14	3	0	0	1	14	0	10	11	2	12	2	20	9
Transcript_101044.0	0	2	0	0	1	0	0	2	0	0	2	0	1	0
Transcript_101046.0	0	1	0	0	0	0	0	18	0	0	0	0	0	0
Transcript_101048.0	6	21	0	0	0	2	0	0	0	0	0	0	1	0
Transcript_101049.0	123	0	0	0	7	0	0	16	0	5	0	0	0	2
Transcript_101050.0	112	1	0	0	0	0	0	24	0	0	0	0	0	0
Transcript_10105.0	133	1081	176	4	35	26	0	59	49	16	72	2	78	8
Transcript_101054.0	0	1	0	0	5	1	0	12	9	0	0	0	21	0
Transcript_101055.0	18	0	3	0	15	1	0	7	0	0	6	0	2	2
Transcript_101056.0	59	0	0	0	17	0	0	52	0	0	0	0	3	2
Transcript_101057.0	0	50	10	0	0	2	0	3	0	0	0	0	3	0
Transcript_101058.0	69	0	0	0	0	0	2	222	0	0	0	0	0	0
Transcript_101059.0	0	0	15	0	0	0	0	0	0	0	10	0	0	0
Transcript_101060.0	21	7	1	4	4	18	0	31	1	6	5	2	10	0
Transcript_101061.0	0	0	0	0	7	1	0	11	10	0	1	0	0	0
Transcript_101064.0	76	0	2	0	0	0	2	148	0	0	0	0	0	0
Transcript_101065.0	3	0	11	2	3	0	4	5	0	0	6	2	4	2
Transcript_101068.0	6	0	0	0	0	0	0	10	4	3	0	0	0	0
Transcript_101072.0	16	51	3	0	7	8	0	13	11	0	5	2	3	0
Transcript_101075.0	11	2	0	0	0	0	0	0	9	0	3	0	1	0
Transcript_101077.0	0	0	0	0	4	0	0	6	4	4	1	0	3	0
Transcript_101078.0	1	0	0	0	11	0	0	7	0	2	1	0	2	0
Transcript_101079.0	76	8	4	0	5	7	0	13	0	1	10	0	5	2
Transcript_101080.0	77	1	3	0	0	1	2	35	0	9	5	2	2	4
Transcript_101081.0	41	2	0	0	3	0	2	17	37	0	4	2	7	0
Transcript_101082.0	3	0	1	0	5	1	0	6	26	6	0	0	7	0
Transcript_101083.0	11	5	26	0	8	0	0	2	59	0	11	0	36	0
Transcript_101085.0	0	2	8	4	8	0	0	12	4	1	17	4	12	2
Transcript_101086.0	0	6	0	2	4	0	0	8	0	0	7	0	12	2
Transcript_101088.0	8	27	1	0	1	8	0	9	6	1	3	0	1	0
Transcript_101089.0	0	9	1	0	0	1	0	11	7	1	2	0	6	2
Transcript_101092.0	0	41	0	0	0	1	0	0	16	5	0	0	14	0
Transcript_101093.0	7	0	0	0	2	0	0	11	0	0	0	0	0	0
Transcript_101094.0	7	44	9	0	0	0	0	10	13	0	2	2	0	2
Transcript_101096.0	109	7	2	0	0	0	0	173	17	0	19	0	1	0
Transcript_101098.0	50	9	8	2	10	9	2	24	7	0	18	0	17	2
Transcript_101099.0	22	1	4	0	14	0	0	11	1	0	15	0	15	0
Transcript_101100.0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
Transcript_101101.0	73	2	0	0	0	1	0	17	0	0	1	2	7	0
Transcript_101104.0	274	3	0	0	0	0	0	24	0	0	0	0	0	0
Transcript_101106.0	17	0	0	0	0	0	0	3	0	19	0	0	0	0
Transcript_101107.0	18	26	0	0	8	0	0	0	6	0	2	2	11	2
Transcript_101108.0	0	0	0	0	10	0	0	7	0	0	0	0	3	0
Transcript_101109.0	15	0	7	0	0	0	0	1	0	0	9	0	7	2
Transcript_101110.0	20	157	26	0	14	3	0	31	0	9	15	0	14	2
Transcript_101111.0	0	0	2	0	0	0	0	0	2	0	0	0	3	0
Transcript_101112.0	22	0	0	0	1	0	0	2	0	0	1	0	0	0
Transcript_101113.0	11	1	0	0	4	0	0	8	1	0	0	0	3	0
Transcript_101114.0	2	2	15	0	41	0	0	0	24	0	3	0	64	0
Transcript_101115.0	5	0	0	0	0	0	0	1	0	0	0	0	0	0
Transcript_101116.0	0	2	0	0	0	0	0	0	0	0	0	0	1	0
Transcript_101117.0	17	144	10	0	1	0	0	8	7	0	3	0	0	6
Transcript_101118.0	7	1	0	0	0	0	0	12	0	0	0	0	7	0
Transcript_101121.0	69	9	4	2	16	4	0	18	12	1	23	3	23	0
Transcript_101122.0	4	1	2	0	0	1	0	6	0	11	1	0	8	0
Transcript_101123.0	0	0	18	0	0	0	0	0	0	0	16	0	0	0
Transcript_101126.0	34	3	32	0	23	11	0	11	15	0	12	2	11	0
Transcript_101127.0	9	1	12	0	2	0	0	13	0	3	7	0	34	2
Transcript_101128.0	52	2	0	2	0	0	0	27	13	0	0	0	0	2
Transcript_101129.0	0	0	0	0	2	0	0	0	0	0	1	0	15	0
Transcript_101131.0	11	0	0	0	0	1	0	1	2	0	3	0	0	0
Transcript_101133.0	10	0	0	0	0	8	0	0	0	0	0	0	0	0
Transcript_101135.0	0	6	0	0	0	7	0	0	0	0	1	0	0	0
Transcript_101136.0	50	13	56	0	8	18	0	16	84	0	37	0	3	13
Transcript_101137.0	9	0	0	0	0	0	0	3	0	0	0	0	0	0
Transcript_101139.0	89	40	65	5	12	12	4	46	33	44	53	14	23	10
Transcript_101143.0	5	12	1	0	18	5	0	21	1	5	20	0	4	3
Transcript_101144.0	0	4	7	0	0	0	0	0	0	0	0	0	0	0
Transcript_101145.0	0	3	0	0	0	3	0	17	0	0	1	0	12	0
Transcript_101146.0	44	5	61	0	3	4	2	12	14	4	66	0	27	2
Transcript_101147.0	50	3	1	0	4	0	0	21	17	5	3	0	7	0
Transcript_101150.0	4	20	5	0	0	0	0	15	10	0	3	0	2	0
Transcript_101151.0	27	2	0	0	0	2	0	5	2	0	0	0	1	0
Transcript_101153.0	0	319	7	0	0	0	0	0	0	0	0	0	1	1
Transcript_101155.0	127	40	1	0	2	0	0	0	0	0	1	0	0	0
Transcript_101156.0	8	3	0	0	0	2	0	17	0	0	0	0	0	0
Transcript_101159.0	0	0	0	0	0	0	0	5	0	0	0	0	2	0
Transcript_101160.0	53	0	0	0	6	0	0	0	0	0	0	0	0	0
Transcript_101161.0	37	1	20	0	11	4	0	36	2	0	9	0	23	1
Transcript_101162.0	0	0	12	0	2	0	0	0	9	0	3	0	8	0
Transcript_101163.0	271	9	0	0	0	2	0	15	0	1	0	0	5	4
Transcript_101166.0	6	0	0	0	5	2	0	21	0	0	4	0	1	0
Transcript_101167.0	55	6	0	0	38	1	0	15	0	1	3	0	18	0
Transcript_101170.0	0	0	0	0	0	5	0	0	0	14	0	0	6	0
Transcript_101171.0	7	1	7	0	0	2	0	3	0	0	0	0	6	0
Transcript_101174.0	39	0	0	0	0	0	1	4	0	0	0	0	0	0
Transcript_101175.0	8	0	0	0	4	10	0	0	0	6	3	0	12	0
Transcript_101176.0	2	15	0	0	0	0	0	0	2	8	0	0	0	0
Transcript_101178.0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_101179.0	4	1	0	0	0	1	0	6	0	5	9	0	10	5
Transcript_101180.0	2	0	0	0	8	0	0	17	0	0	0	0	0	0
Transcript_101182.0	4	1	0	0	0	0	0	4	0	0	0	0	4	4
Transcript_101183.0	0	10	24	0	21	1	0	0	1	0	9	0	33	0
Transcript_101184.0	67	17	33	0	2	26	0	39	0	0	26	0	23	1
Transcript_101189.0	14	0	0	0	0	2	0	20	0	1	0	2	5	0
Transcript_101190.0	7	0	0	0	0	0	0	34	0	0	0	0	0	2
Transcript_101192.0	4	3	0	2	0	0	0	225	0	0	0	0	0	2
Transcript_101193.0	0	20	8	0	4	0	0	0	0	0	0	0	9	2
Transcript_101197.0	1	0	0	0	0	0	0	9	0	0	0	0	0	0
Transcript_101198.0	28	11	0	0	7	0	0	3	4	0	0	0	0	1
Transcript_101200.0	4	0	4	0	0	0	0	3	11	1	3	0	1	4
Transcript_101202.0	14	1	0	0	0	1	0	9	0	1	2	0	4	2
Transcript_101207.0	9	0	0	0	0	1	2	27	0	0	0	0	0	2
Transcript_101209.0	0	0	7	4	1	0	0	7	14	0	13	0	14	2
Transcript_101213.0	19	7	0	0	10	5	0	77	1	0	0	0	2	1
Transcript_101214.0	3	3	0	0	0	0	0	0	15	0	0	0	5	0
Transcript_101216.0	1	2	13	2	3	1	0	2	0	9	6	0	5	0
Transcript_101217.0	0	0	0	0	12	0	0	0	0	0	1	0	4	0
Transcript_101218.0	0	32	0	0	0	0	3	0	0	0	0	0	0	3
Transcript_101219.0	184	12	0	0	3	3	0	104	0	0	5	0	2	2
Transcript_101220.0	22	0	0	0	0	0	0	63	0	0	0	0	0	2
Transcript_101221.0	28	3	2	0	6	2	0	19	1	22	1	0	7	0
Transcript_101223.0	37	10	5	2	27	4	2	45	5	3	13	0	8	1
Transcript_101224.0	0	2	0	0	0	0	0	0	23	0	0	0	5	0
Transcript_101225.0	51	0	0	0	0	0	0	144	0	0	0	0	0	2
Transcript_101226.0	0	4	0	0	0	0	0	0	13	0	0	0	1	0
Transcript_101228.0	0	0	41	0	6	0	0	0	0	1	32	0	5	4
Transcript_101235.0	0	29	1	0	11	0	0	0	0	0	9	0	7	0
Transcript_101236.0	14	38	0	0	0	0	0	8	9	0	1	0	4	2
Transcript_101237.0	13	0	0	0	0	0	0	1	0	0	1	0	2	0
Transcript_101240.0	0	0	3	0	0	0	0	0	0	0	15	0	19	0
Transcript_101241.0	20	16	13	0	18	1	0	16	0	21	11	6	19	1
Transcript_101243.0	6	0	0	0	1	0	0	3	0	0	3	0	2	0
Transcript_101244.0	37	11	9	0	7	1	0	13	1	2	15	1	16	0
Transcript_101245.0	5	0	0	0	0	16	0	1	0	0	0	0	0	0
Transcript_101248.0	31	1	0	0	0	0	0	8	3	0	2	0	0	4
Transcript_101249.0	21	0	0	0	0	0	0	1	0	0	0	0	0	0
Transcript_101251.0	38	0	2	0	1	0	0	6	0	0	2	0	2	0
Transcript_101253.0	162	2	0	0	0	1	2	89	0	0	0	0	3	4
Transcript_101254.0	0	0	0	0	0	0	0	7	0	0	0	0	0	0
Transcript_101255.0	0	2	0	0	0	0	0	6	0	0	0	0	0	0
Transcript_101256.0	58	19	36	0	13	2	0	8	6	14	32	0	12	4
Transcript_101257.0	0	1	11	0	0	0	0	2	0	0	10	0	0	0
Transcript_101258.0	259	0	0	0	21	0	0	14	0	0	0	0	11	0
Transcript_101259.0	0	21	5	0	0	0	0	0	0	0	0	0	0	0
