go	onto	in_study	in_population	depth	log2fc	fdr	n_genes	description	genes
GO:0001895	BP	24	241	6	2.6115426463674716	1.634104609975888e-11	24	retina homeostasis	['Transcript_110159.0', 'Transcript_140706.0', 'Transcript_159605.0', 'Transcript_175743.0', 'Transcript_205376.0', 'Transcript_234534.0', 'Transcript_236100.0', 'Transcript_263083.0', 'Transcript_263190.0', 'Transcript_271136.0', 'Transcript_34218.0', 'Transcript_34924.0', 'Transcript_40915.0', 'Transcript_45799.0', 'Transcript_46891.0', 'Transcript_50731.0', 'Transcript_50733.0', 'Transcript_53884.0', 'Transcript_54758.0', 'Transcript_58371.0', 'Transcript_61969.0', 'Transcript_84079.0', 'Transcript_86957.0', 'Transcript_95640.0']
GO:0048522	BP	33	12257	4	2.597454689256432	6.055708951880617e-54	33	positive regulation of cellular process	['Transcript_145869.0', 'Transcript_150382.0', 'Transcript_154565.0', 'Transcript_158163.0', 'Transcript_161383.0', 'Transcript_222474.0', 'Transcript_236745.0', 'Transcript_238685.0', 'Transcript_245524.0', 'Transcript_246268.0', 'Transcript_246400.0', 'Transcript_26229.0', 'Transcript_263892.0', 'Transcript_264360.0', 'Transcript_271092.0', 'Transcript_37185.0', 'Transcript_40150.0', 'Transcript_40849.0', 'Transcript_42895.0', 'Transcript_45237.0', 'Transcript_47284.0', 'Transcript_53709.0', 'Transcript_60029.0', 'Transcript_60399.0', 'Transcript_65122.0', 'Transcript_65535.0', 'Transcript_66899.0', 'Transcript_70451.0', 'Transcript_77060.0', 'Transcript_84606.0', 'Transcript_86473.0', 'Transcript_95360.0', 'Transcript_98845.0']
GO:0009311	BP	14	149	4	2.5276558834717195	1.026181009557945e-06	14	oligosaccharide metabolic process	['Transcript_149189.0', 'Transcript_149803.0', 'Transcript_165216.0', 'Transcript_170597.0', 'Transcript_174287.0', 'Transcript_178730.0', 'Transcript_232427.0', 'Transcript_245579.0', 'Transcript_29024.0', 'Transcript_32445.0', 'Transcript_35089.0', 'Transcript_81055.0', 'Transcript_93573.0', 'Transcript_97017.0']
GO:0048518	BP	35	12342	3	2.522536080424847	8.387488860480837e-53	35	positive regulation of biological process	['Transcript_126778.0', 'Transcript_145869.0', 'Transcript_150382.0', 'Transcript_154565.0', 'Transcript_158163.0', 'Transcript_161383.0', 'Transcript_222474.0', 'Transcript_236745.0', 'Transcript_238685.0', 'Transcript_245524.0', 'Transcript_246268.0', 'Transcript_246400.0', 'Transcript_26229.0', 'Transcript_263892.0', 'Transcript_264360.0', 'Transcript_271092.0', 'Transcript_37185.0', 'Transcript_40150.0', 'Transcript_40849.0', 'Transcript_42895.0', 'Transcript_45237.0', 'Transcript_47284.0', 'Transcript_53709.0', 'Transcript_60029.0', 'Transcript_60399.0', 'Transcript_65122.0', 'Transcript_65535.0', 'Transcript_66899.0', 'Transcript_70451.0', 'Transcript_77060.0', 'Transcript_84606.0', 'Transcript_86473.0', 'Transcript_8860.0', 'Transcript_95360.0', 'Transcript_98845.0']
GO:0080090	BP	39	13724	4	2.5195417098191295	1.078641236158143e-59	39	regulation of primary metabolic process	['Transcript_108722.0', 'Transcript_143010.0', 'Transcript_145869.0', 'Transcript_150382.0', 'Transcript_154565.0', 'Transcript_158163.0', 'Transcript_161383.0', 'Transcript_236745.0', 'Transcript_238685.0', 'Transcript_245524.0', 'Transcript_263626.0', 'Transcript_263892.0', 'Transcript_264360.0', 'Transcript_271092.0', 'Transcript_272299.0', 'Transcript_289203.0', 'Transcript_32285.0', 'Transcript_37185.0', 'Transcript_40150.0', 'Transcript_40849.0', 'Transcript_42895.0', 'Transcript_44975.0', 'Transcript_45237.0', 'Transcript_47284.0', 'Transcript_47511.0', 'Transcript_51090.0', 'Transcript_60399.0', 'Transcript_63015.0', 'Transcript_65122.0', 'Transcript_66899.0', 'Transcript_68249.0', 'Transcript_70451.0', 'Transcript_77060.0', 'Transcript_81460.0', 'Transcript_84606.0', 'Transcript_86473.0', 'Transcript_92482.0', 'Transcript_95360.0', 'Transcript_98845.0']
GO:0031935	BP	4	43	5	2.5132047271741786	0.018860287898333255	4	regulation of chromatin silencing	['Transcript_108722.0', 'Transcript_263626.0', 'Transcript_272299.0', 'Transcript_81460.0']
GO:0019222	BP	41	14357	3	2.5124452120430956	1.7503413786268293e-62	41	regulation of metabolic process	['Transcript_108722.0', 'Transcript_126778.0', 'Transcript_143010.0', 'Transcript_145869.0', 'Transcript_150382.0', 'Transcript_154565.0', 'Transcript_158163.0', 'Transcript_161383.0', 'Transcript_236745.0', 'Transcript_238685.0', 'Transcript_245524.0', 'Transcript_263626.0', 'Transcript_263892.0', 'Transcript_264360.0', 'Transcript_271092.0', 'Transcript_272299.0', 'Transcript_289203.0', 'Transcript_32285.0', 'Transcript_37185.0', 'Transcript_39474.0', 'Transcript_40150.0', 'Transcript_40849.0', 'Transcript_42895.0', 'Transcript_44975.0', 'Transcript_45237.0', 'Transcript_47284.0', 'Transcript_47511.0', 'Transcript_51090.0', 'Transcript_60399.0', 'Transcript_63015.0', 'Transcript_65122.0', 'Transcript_66899.0', 'Transcript_68249.0', 'Transcript_70451.0', 'Transcript_77060.0', 'Transcript_81460.0', 'Transcript_84606.0', 'Transcript_86473.0', 'Transcript_92482.0', 'Transcript_95360.0', 'Transcript_98845.0']
GO:0031323	BP	40	13929	4	2.5044064895241784	3.533719016109075e-60	40	regulation of cellular metabolic process	['Transcript_108722.0', 'Transcript_143010.0', 'Transcript_145869.0', 'Transcript_150382.0', 'Transcript_154565.0', 'Transcript_158163.0', 'Transcript_161383.0', 'Transcript_236745.0', 'Transcript_238685.0', 'Transcript_245524.0', 'Transcript_263626.0', 'Transcript_263892.0', 'Transcript_264360.0', 'Transcript_271092.0', 'Transcript_272299.0', 'Transcript_289203.0', 'Transcript_32285.0', 'Transcript_37185.0', 'Transcript_39474.0', 'Transcript_40150.0', 'Transcript_40849.0', 'Transcript_42895.0', 'Transcript_44975.0', 'Transcript_45237.0', 'Transcript_47284.0', 'Transcript_47511.0', 'Transcript_51090.0', 'Transcript_60399.0', 'Transcript_63015.0', 'Transcript_65122.0', 'Transcript_66899.0', 'Transcript_68249.0', 'Transcript_70451.0', 'Transcript_77060.0', 'Transcript_81460.0', 'Transcript_84606.0', 'Transcript_86473.0', 'Transcript_92482.0', 'Transcript_95360.0', 'Transcript_98845.0']
GO:0051171	BP	39	13564	4	2.5026233682869057	1.5070906437846862e-58	39	regulation of nitrogen compound metabolic process	['Transcript_108722.0', 'Transcript_143010.0', 'Transcript_145869.0', 'Transcript_150382.0', 'Transcript_154565.0', 'Transcript_158163.0', 'Transcript_161383.0', 'Transcript_236745.0', 'Transcript_238685.0', 'Transcript_245524.0', 'Transcript_263626.0', 'Transcript_263892.0', 'Transcript_264360.0', 'Transcript_271092.0', 'Transcript_272299.0', 'Transcript_289203.0', 'Transcript_32285.0', 'Transcript_37185.0', 'Transcript_40150.0', 'Transcript_40849.0', 'Transcript_42895.0', 'Transcript_44975.0', 'Transcript_45237.0', 'Transcript_47284.0', 'Transcript_47511.0', 'Transcript_51090.0', 'Transcript_60399.0', 'Transcript_63015.0', 'Transcript_65122.0', 'Transcript_66899.0', 'Transcript_68249.0', 'Transcript_70451.0', 'Transcript_77060.0', 'Transcript_81460.0', 'Transcript_84606.0', 'Transcript_86473.0', 'Transcript_92482.0', 'Transcript_95360.0', 'Transcript_98845.0']
GO:0007204	BP	24	260	9	2.5020641695689787	8.097707262143619e-11	24	positive regulation of cytosolic calcium ion concentration	['Transcript_165554.0', 'Transcript_237975.0', 'Transcript_249133.0', 'Transcript_26092.0', 'Transcript_267768.0', 'Transcript_271145.0', 'Transcript_33079.0', 'Transcript_35111.0', 'Transcript_38104.0', 'Transcript_43050.0', 'Transcript_52603.0', 'Transcript_53946.0', 'Transcript_59196.0', 'Transcript_65382.0', 'Transcript_71160.0', 'Transcript_75195.0', 'Transcript_81220.0', 'Transcript_83196.0', 'Transcript_86322.0', 'Transcript_86730.0', 'Transcript_8860.0', 'Transcript_89094.0', 'Transcript_89100.0', 'Transcript_96266.0']
GO:0060255	BP	40	13841	4	2.495262982965861	1.078641236158143e-59	40	regulation of macromolecule metabolic process	['Transcript_108722.0', 'Transcript_126778.0', 'Transcript_143010.0', 'Transcript_145869.0', 'Transcript_150382.0', 'Transcript_154565.0', 'Transcript_158163.0', 'Transcript_161383.0', 'Transcript_236745.0', 'Transcript_238685.0', 'Transcript_245524.0', 'Transcript_263626.0', 'Transcript_263892.0', 'Transcript_264360.0', 'Transcript_271092.0', 'Transcript_272299.0', 'Transcript_289203.0', 'Transcript_32285.0', 'Transcript_37185.0', 'Transcript_40150.0', 'Transcript_40849.0', 'Transcript_42895.0', 'Transcript_44975.0', 'Transcript_45237.0', 'Transcript_47284.0', 'Transcript_47511.0', 'Transcript_51090.0', 'Transcript_60399.0', 'Transcript_63015.0', 'Transcript_65122.0', 'Transcript_66899.0', 'Transcript_68249.0', 'Transcript_70451.0', 'Transcript_77060.0', 'Transcript_81460.0', 'Transcript_84606.0', 'Transcript_86473.0', 'Transcript_92482.0', 'Transcript_95360.0', 'Transcript_98845.0']
GO:1902531	BP	23	7957	5	2.4949774457236544	3.923775930087171e-32	23	regulation of intracellular signal transduction	['Transcript_165554.0', 'Transcript_237975.0', 'Transcript_249133.0', 'Transcript_26092.0', 'Transcript_267768.0', 'Transcript_271145.0', 'Transcript_33079.0', 'Transcript_35111.0', 'Transcript_38104.0', 'Transcript_43050.0', 'Transcript_52603.0', 'Transcript_53946.0', 'Transcript_59196.0', 'Transcript_65382.0', 'Transcript_71160.0', 'Transcript_75195.0', 'Transcript_81220.0', 'Transcript_83196.0', 'Transcript_86322.0', 'Transcript_86730.0', 'Transcript_89094.0', 'Transcript_89100.0', 'Transcript_96266.0']
GO:0050793	BP	28	9648	3	2.489189787966204	1.630540977753718e-39	28	regulation of developmental process	['Transcript_145869.0', 'Transcript_150382.0', 'Transcript_154565.0', 'Transcript_158163.0', 'Transcript_161383.0', 'Transcript_22662.0', 'Transcript_236745.0', 'Transcript_238685.0', 'Transcript_245524.0', 'Transcript_246268.0', 'Transcript_26229.0', 'Transcript_263892.0', 'Transcript_264360.0', 'Transcript_271092.0', 'Transcript_37185.0', 'Transcript_40150.0', 'Transcript_40849.0', 'Transcript_42895.0', 'Transcript_45237.0', 'Transcript_53709.0', 'Transcript_60029.0', 'Transcript_60399.0', 'Transcript_65535.0', 'Transcript_66899.0', 'Transcript_77060.0', 'Transcript_84606.0', 'Transcript_95360.0', 'Transcript_98845.0']
GO:0019219	BP	36	12254	5	2.4715706526587398	1.8953187588458792e-51	36	regulation of nucleobase-containing compound metabolic process	['Transcript_108722.0', 'Transcript_143010.0', 'Transcript_145869.0', 'Transcript_150382.0', 'Transcript_154565.0', 'Transcript_158163.0', 'Transcript_161383.0', 'Transcript_236745.0', 'Transcript_238685.0', 'Transcript_245524.0', 'Transcript_263626.0', 'Transcript_263892.0', 'Transcript_264360.0', 'Transcript_271092.0', 'Transcript_272299.0', 'Transcript_289203.0', 'Transcript_32285.0', 'Transcript_37185.0', 'Transcript_40150.0', 'Transcript_40849.0', 'Transcript_42895.0', 'Transcript_44975.0', 'Transcript_45237.0', 'Transcript_47284.0', 'Transcript_60399.0', 'Transcript_63015.0', 'Transcript_65122.0', 'Transcript_66899.0', 'Transcript_68249.0', 'Transcript_70451.0', 'Transcript_77060.0', 'Transcript_81460.0', 'Transcript_84606.0', 'Transcript_86473.0', 'Transcript_95360.0', 'Transcript_98845.0']
GO:0045935	BP	26	8841	6	2.4700846458277876	1.350428008283178e-35	26	positive regulation of nucleobase-containing compound metabolic process	['Transcript_145869.0', 'Transcript_150382.0', 'Transcript_154565.0', 'Transcript_158163.0', 'Transcript_161383.0', 'Transcript_236745.0', 'Transcript_238685.0', 'Transcript_245524.0', 'Transcript_263892.0', 'Transcript_264360.0', 'Transcript_271092.0', 'Transcript_37185.0', 'Transcript_40150.0', 'Transcript_40849.0', 'Transcript_42895.0', 'Transcript_45237.0', 'Transcript_47284.0', 'Transcript_60399.0', 'Transcript_65122.0', 'Transcript_66899.0', 'Transcript_70451.0', 'Transcript_77060.0', 'Transcript_84606.0', 'Transcript_86473.0', 'Transcript_95360.0', 'Transcript_98845.0']
GO:0051239	BP	29	9827	3	2.4650848635224336	5.678175148795143e-40	29	regulation of multicellular organismal process	['Transcript_126778.0', 'Transcript_145869.0', 'Transcript_150382.0', 'Transcript_154565.0', 'Transcript_158163.0', 'Transcript_161383.0', 'Transcript_22662.0', 'Transcript_236745.0', 'Transcript_238685.0', 'Transcript_245524.0', 'Transcript_246268.0', 'Transcript_26229.0', 'Transcript_263892.0', 'Transcript_264360.0', 'Transcript_271092.0', 'Transcript_37185.0', 'Transcript_40150.0', 'Transcript_40849.0', 'Transcript_42895.0', 'Transcript_45237.0', 'Transcript_53709.0', 'Transcript_60029.0', 'Transcript_60399.0', 'Transcript_65535.0', 'Transcript_66899.0', 'Transcript_77060.0', 'Transcript_84606.0', 'Transcript_95360.0', 'Transcript_98845.0']
GO:2000026	BP	28	9464	4	2.4614099544059074	2.8827736714385964e-38	28	regulation of multicellular organismal development	['Transcript_145869.0', 'Transcript_150382.0', 'Transcript_154565.0', 'Transcript_158163.0', 'Transcript_161383.0', 'Transcript_22662.0', 'Transcript_236745.0', 'Transcript_238685.0', 'Transcript_245524.0', 'Transcript_246268.0', 'Transcript_26229.0', 'Transcript_263892.0', 'Transcript_264360.0', 'Transcript_271092.0', 'Transcript_37185.0', 'Transcript_40150.0', 'Transcript_40849.0', 'Transcript_42895.0', 'Transcript_45237.0', 'Transcript_53709.0', 'Transcript_60029.0', 'Transcript_60399.0', 'Transcript_65535.0', 'Transcript_66899.0', 'Transcript_77060.0', 'Transcript_84606.0', 'Transcript_95360.0', 'Transcript_98845.0']
GO:0009891	BP	26	8783	5	2.4605888883995166	2.8919318265516296e-35	26	positive regulation of biosynthetic process	['Transcript_145869.0', 'Transcript_150382.0', 'Transcript_154565.0', 'Transcript_158163.0', 'Transcript_161383.0', 'Transcript_236745.0', 'Transcript_238685.0', 'Transcript_245524.0', 'Transcript_263892.0', 'Transcript_264360.0', 'Transcript_271092.0', 'Transcript_37185.0', 'Transcript_40150.0', 'Transcript_40849.0', 'Transcript_42895.0', 'Transcript_45237.0', 'Transcript_47284.0', 'Transcript_60399.0', 'Transcript_65122.0', 'Transcript_66899.0', 'Transcript_70451.0', 'Transcript_77060.0', 'Transcript_84606.0', 'Transcript_86473.0', 'Transcript_95360.0', 'Transcript_98845.0']
GO:0010557	BP	26	8782	6	2.4604246191091725	2.8919318265516296e-35	26	positive regulation of macromolecule biosynthetic process	['Transcript_145869.0', 'Transcript_150382.0', 'Transcript_154565.0', 'Transcript_158163.0', 'Transcript_161383.0', 'Transcript_236745.0', 'Transcript_238685.0', 'Transcript_245524.0', 'Transcript_263892.0', 'Transcript_264360.0', 'Transcript_271092.0', 'Transcript_37185.0', 'Transcript_40150.0', 'Transcript_40849.0', 'Transcript_42895.0', 'Transcript_45237.0', 'Transcript_47284.0', 'Transcript_60399.0', 'Transcript_65122.0', 'Transcript_66899.0', 'Transcript_70451.0', 'Transcript_77060.0', 'Transcript_84606.0', 'Transcript_86473.0', 'Transcript_95360.0', 'Transcript_98845.0']
GO:0031328	BP	26	8782	6	2.4604246191091725	2.8919318265516296e-35	26	positive regulation of cellular biosynthetic process	['Transcript_145869.0', 'Transcript_150382.0', 'Transcript_154565.0', 'Transcript_158163.0', 'Transcript_161383.0', 'Transcript_236745.0', 'Transcript_238685.0', 'Transcript_245524.0', 'Transcript_263892.0', 'Transcript_264360.0', 'Transcript_271092.0', 'Transcript_37185.0', 'Transcript_40150.0', 'Transcript_40849.0', 'Transcript_42895.0', 'Transcript_45237.0', 'Transcript_47284.0', 'Transcript_60399.0', 'Transcript_65122.0', 'Transcript_66899.0', 'Transcript_70451.0', 'Transcript_77060.0', 'Transcript_84606.0', 'Transcript_86473.0', 'Transcript_95360.0', 'Transcript_98845.0']
GO:0051252	BP	36	12137	5	2.457729759341554	1.1017502733397222e-50	36	regulation of RNA metabolic process	['Transcript_108722.0', 'Transcript_143010.0', 'Transcript_145869.0', 'Transcript_150382.0', 'Transcript_154565.0', 'Transcript_158163.0', 'Transcript_161383.0', 'Transcript_236745.0', 'Transcript_238685.0', 'Transcript_245524.0', 'Transcript_263626.0', 'Transcript_263892.0', 'Transcript_264360.0', 'Transcript_271092.0', 'Transcript_272299.0', 'Transcript_289203.0', 'Transcript_32285.0', 'Transcript_37185.0', 'Transcript_40150.0', 'Transcript_40849.0', 'Transcript_42895.0', 'Transcript_44975.0', 'Transcript_45237.0', 'Transcript_47284.0', 'Transcript_60399.0', 'Transcript_63015.0', 'Transcript_65122.0', 'Transcript_66899.0', 'Transcript_68249.0', 'Transcript_70451.0', 'Transcript_77060.0', 'Transcript_81460.0', 'Transcript_84606.0', 'Transcript_86473.0', 'Transcript_95360.0', 'Transcript_98845.0']
GO:0051254	BP	26	8765	6	2.4576291756295316	4.455544486864889e-35	26	positive regulation of RNA metabolic process	['Transcript_145869.0', 'Transcript_150382.0', 'Transcript_154565.0', 'Transcript_158163.0', 'Transcript_161383.0', 'Transcript_236745.0', 'Transcript_238685.0', 'Transcript_245524.0', 'Transcript_263892.0', 'Transcript_264360.0', 'Transcript_271092.0', 'Transcript_37185.0', 'Transcript_40150.0', 'Transcript_40849.0', 'Transcript_42895.0', 'Transcript_45237.0', 'Transcript_47284.0', 'Transcript_60399.0', 'Transcript_65122.0', 'Transcript_66899.0', 'Transcript_70451.0', 'Transcript_77060.0', 'Transcript_84606.0', 'Transcript_86473.0', 'Transcript_95360.0', 'Transcript_98845.0']
GO:1903508	BP	26	8730	8	2.4518567384994334	6.06944165534413e-35	26	positive regulation of nucleic acid-templated transcription	['Transcript_145869.0', 'Transcript_150382.0', 'Transcript_154565.0', 'Transcript_158163.0', 'Transcript_161383.0', 'Transcript_236745.0', 'Transcript_238685.0', 'Transcript_245524.0', 'Transcript_263892.0', 'Transcript_264360.0', 'Transcript_271092.0', 'Transcript_37185.0', 'Transcript_40150.0', 'Transcript_40849.0', 'Transcript_42895.0', 'Transcript_45237.0', 'Transcript_47284.0', 'Transcript_60399.0', 'Transcript_65122.0', 'Transcript_66899.0', 'Transcript_70451.0', 'Transcript_77060.0', 'Transcript_84606.0', 'Transcript_86473.0', 'Transcript_95360.0', 'Transcript_98845.0']
GO:0045893	BP	26	8730	7	2.4518567384994334	6.06944165534413e-35	26	positive regulation of transcription, DNA-templated	['Transcript_145869.0', 'Transcript_150382.0', 'Transcript_154565.0', 'Transcript_158163.0', 'Transcript_161383.0', 'Transcript_236745.0', 'Transcript_238685.0', 'Transcript_245524.0', 'Transcript_263892.0', 'Transcript_264360.0', 'Transcript_271092.0', 'Transcript_37185.0', 'Transcript_40150.0', 'Transcript_40849.0', 'Transcript_42895.0', 'Transcript_45237.0', 'Transcript_47284.0', 'Transcript_60399.0', 'Transcript_65122.0', 'Transcript_66899.0', 'Transcript_70451.0', 'Transcript_77060.0', 'Transcript_84606.0', 'Transcript_86473.0', 'Transcript_95360.0', 'Transcript_98845.0']
GO:1902680	BP	26	8730	7	2.4518567384994334	6.06944165534413e-35	26	positive regulation of RNA biosynthetic process	['Transcript_145869.0', 'Transcript_150382.0', 'Transcript_154565.0', 'Transcript_158163.0', 'Transcript_161383.0', 'Transcript_236745.0', 'Transcript_238685.0', 'Transcript_245524.0', 'Transcript_263892.0', 'Transcript_264360.0', 'Transcript_271092.0', 'Transcript_37185.0', 'Transcript_40150.0', 'Transcript_40849.0', 'Transcript_42895.0', 'Transcript_45237.0', 'Transcript_47284.0', 'Transcript_60399.0', 'Transcript_65122.0', 'Transcript_66899.0', 'Transcript_70451.0', 'Transcript_77060.0', 'Transcript_84606.0', 'Transcript_86473.0', 'Transcript_95360.0', 'Transcript_98845.0']
