# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_bonferroni	p_sidak	p_holm	p_fdr_bh	study_items
....GO:0031323	BP	p	regulation of cellular metabolic process	40/964	13929/59161	7.62046614687724e-63	4	40	2.473603311276352e-59	2.4112536392969735e-59	2.469031031588226e-59	3.533719016109075e-60	Transcript_108722.0, Transcript_143010.0, Transcript_145869.0, Transcript_150382.0, Transcript_154565.0, Transcript_158163.0, Transcript_161383.0, Transcript_236745.0, Transcript_238685.0, Transcript_245524.0, Transcript_263626.0, Transcript_263892.0, Transcript_264360.0, Transcript_271092.0, Transcript_272299.0, Transcript_289203.0, Transcript_32285.0, Transcript_37185.0, Transcript_39474.0, Transcript_40150.0, Transcript_40849.0, Transcript_42895.0, Transcript_44975.0, Transcript_45237.0, Transcript_47284.0, Transcript_47511.0, Transcript_51090.0, Transcript_60399.0, Transcript_63015.0, Transcript_65122.0, Transcript_66899.0, Transcript_68249.0, Transcript_70451.0, Transcript_77060.0, Transcript_81460.0, Transcript_84606.0, Transcript_86473.0, Transcript_92482.0, Transcript_95360.0, Transcript_98845.0
..GO:0071704	BP	p	organic substance metabolic process	84/964	18234/59161	2.2355120719129774e-62	2	84	7.256472185429525e-59	7.073565468565711e-59	7.240823600926134e-59	9.070590231786905e-60	Transcript_106816.0, Transcript_108722.0, Transcript_126778.0, Transcript_139138.0, Transcript_141699.0, Transcript_143830.0, Transcript_145869.0, Transcript_148917.0, Transcript_149189.0, Transcript_149803.0, Transcript_150382.0, Transcript_154565.0, Transcript_158163.0, Transcript_161244.0, Transcript_161383.0, Transcript_165216.0, Transcript_167708.0, Transcript_168015.0, Transcript_170597.0, Transcript_174287.0, Transcript_178730.0, Transcript_190433.0, Transcript_200836.0, Transcript_202778.0, Transcript_216841.0, Transcript_232427.0, Transcript_232611.0, Transcript_232760.0, Transcript_234067.0, Transcript_236745.0, Transcript_238685.0, Transcript_245524.0, Transcript_245579.0, Transcript_245954.0, Transcript_246400.0, Transcript_258871.0, Transcript_26110.0, Transcript_263626.0, Transcript_263892.0, Transcript_264360.0, Transcript_271092.0, Transcript_272299.0, Transcript_272737.0, Transcript_29024.0, Transcript_32445.0, Transcript_35089.0, Transcript_37185.0, Transcript_38127.0, Transcript_40150.0, Transcript_40849.0, Transcript_42895.0, Transcript_45237.0, Transcript_47511.0, Transcript_51090.0, Transcript_54864.0, Transcript_56357.0, Transcript_58110.0, Transcript_60399.0, Transcript_61447.0, Transcript_64335.0, Transcript_66870.0, Transcript_66899.0, Transcript_70417.0, Transcript_74504.0, Transcript_75823.0, Transcript_77060.0, Transcript_80386.0, Transcript_80969.0, Transcript_81055.0, Transcript_81460.0, Transcript_84606.0, Transcript_88138.0, Transcript_88227.0, Transcript_8860.0, Transcript_90437.0, Transcript_92374.0, Transcript_92482.0, Transcript_93573.0, Transcript_94126.0, Transcript_94412.0, Transcript_95360.0, Transcript_96560.0, Transcript_97017.0, Transcript_98845.0
....GO:0080090	BP	p	regulation of primary metabolic process	39/964	13724/59161	3.0113646332938263e-62	4	39	9.77488959967176e-59	9.528503626061587e-59	9.75079868260541e-59	1.078641236158143e-59	Transcript_108722.0, Transcript_143010.0, Transcript_145869.0, Transcript_150382.0, Transcript_154565.0, Transcript_158163.0, Transcript_161383.0, Transcript_236745.0, Transcript_238685.0, Transcript_245524.0, Transcript_263626.0, Transcript_263892.0, Transcript_264360.0, Transcript_271092.0, Transcript_272299.0, Transcript_289203.0, Transcript_32285.0, Transcript_37185.0, Transcript_40150.0, Transcript_40849.0, Transcript_42895.0, Transcript_44975.0, Transcript_45237.0, Transcript_47284.0, Transcript_47511.0, Transcript_51090.0, Transcript_60399.0, Transcript_63015.0, Transcript_65122.0, Transcript_66899.0, Transcript_68249.0, Transcript_70451.0, Transcript_77060.0, Transcript_81460.0, Transcript_84606.0, Transcript_86473.0, Transcript_92482.0, Transcript_95360.0, Transcript_98845.0
....GO:0060255	BP	p	regulation of macromolecule metabolic process	40/964	13841/59161	3.3229859401051843e-62	4	40	1.0786412361581429e-58	1.0514529934228152e-58	1.0756505488120482e-58	1.078641236158143e-59	Transcript_108722.0, Transcript_126778.0, Transcript_143010.0, Transcript_145869.0, Transcript_150382.0, Transcript_154565.0, Transcript_158163.0, Transcript_161383.0, Transcript_236745.0, Transcript_238685.0, Transcript_245524.0, Transcript_263626.0, Transcript_263892.0, Transcript_264360.0, Transcript_271092.0, Transcript_272299.0, Transcript_289203.0, Transcript_32285.0, Transcript_37185.0, Transcript_40150.0, Transcript_40849.0, Transcript_42895.0, Transcript_44975.0, Transcript_45237.0, Transcript_47284.0, Transcript_47511.0, Transcript_51090.0, Transcript_60399.0, Transcript_63015.0, Transcript_65122.0, Transcript_66899.0, Transcript_68249.0, Transcript_70451.0, Transcript_77060.0, Transcript_81460.0, Transcript_84606.0, Transcript_86473.0, Transcript_92482.0, Transcript_95360.0, Transcript_98845.0
.GO:0065007	BP	p	biological regulation	141/964	22985/59161	3.897276731251262e-62	1	141	1.2650560269641596e-58	1.233169010983391e-58	1.2611587502329084e-58	1.1500509336037816e-59	Transcript_108722.0, Transcript_110081.0, Transcript_110159.0, Transcript_126778.0, Transcript_135574.0, Transcript_140706.0, Transcript_143010.0, Transcript_145869.0, Transcript_150382.0, Transcript_154565.0, Transcript_158163.0, Transcript_159605.0, Transcript_161244.0, Transcript_161383.0, Transcript_165554.0, Transcript_168015.0, Transcript_175743.0, Transcript_176163.0, Transcript_184942.0, Transcript_190433.0, Transcript_190519.0, Transcript_205376.0, Transcript_216841.0, Transcript_222474.0, Transcript_22662.0, Transcript_226660.0, Transcript_234067.0, Transcript_234534.0, Transcript_234590.0, Transcript_236100.0, Transcript_236745.0, Transcript_237975.0, Transcript_238685.0, Transcript_244099.0, Transcript_244427.0, Transcript_245524.0, Transcript_245954.0, Transcript_246268.0, Transcript_246400.0, Transcript_249133.0, Transcript_255277.0, Transcript_26092.0, Transcript_26110.0, Transcript_26229.0, Transcript_263083.0, Transcript_263190.0, Transcript_263626.0, Transcript_263892.0, Transcript_264360.0, Transcript_267768.0, Transcript_268824.0, Transcript_271092.0, Transcript_271136.0, Transcript_271145.0, Transcript_272299.0, Transcript_289203.0, Transcript_32285.0, Transcript_33079.0, Transcript_34204.0, Transcript_34218.0, Transcript_34924.0, Transcript_35111.0, Transcript_37185.0, Transcript_38104.0, Transcript_38127.0, Transcript_39474.0, Transcript_40150.0, Transcript_40849.0, Transcript_40915.0, Transcript_41509.0, Transcript_42895.0, Transcript_43050.0, Transcript_44975.0, Transcript_45237.0, Transcript_45799.0, Transcript_46891.0, Transcript_47284.0, Transcript_47511.0, Transcript_50731.0, Transcript_50733.0, Transcript_51090.0, Transcript_52603.0, Transcript_52618.0, Transcript_53709.0, Transcript_53884.0, Transcript_53946.0, Transcript_54758.0, Transcript_54864.0, Transcript_55041.0, Transcript_58371.0, Transcript_58526.0, Transcript_59097.0, Transcript_59196.0, Transcript_60029.0, Transcript_60399.0, Transcript_61403.0, Transcript_61447.0, Transcript_61635.0, Transcript_61969.0, Transcript_63015.0, Transcript_64335.0, Transcript_65122.0, Transcript_65382.0, Transcript_65535.0, Transcript_66870.0, Transcript_66899.0, Transcript_67453.0, Transcript_68249.0, Transcript_70451.0, Transcript_71160.0, Transcript_73541.0, Transcript_75195.0, Transcript_75823.0, Transcript_76702.0, Transcript_77060.0, Transcript_80386.0, Transcript_80969.0, Transcript_81023.0, Transcript_81220.0, Transcript_81460.0, Transcript_83196.0, Transcript_84079.0, Transcript_84606.0, Transcript_86123.0, Transcript_86322.0, Transcript_86473.0, Transcript_86730.0, Transcript_86957.0, Transcript_8860.0, Transcript_89094.0, Transcript_89100.0, Transcript_90437.0, Transcript_92374.0, Transcript_92482.0, Transcript_94126.0, Transcript_95360.0, Transcript_95640.0, Transcript_96266.0, Transcript_97485.0, Transcript_98218.0, Transcript_98845.0
....GO:0051171	BP	p	regulation of nitrogen compound metabolic process	39/964	13564/59161	5.5714996073371025e-61	4	39	1.8085087725416234e-57	1.7629234807425047e-57	1.8023801229735527e-57	1.5070906437846862e-58	Transcript_108722.0, Transcript_143010.0, Transcript_145869.0, Transcript_150382.0, Transcript_154565.0, Transcript_158163.0, Transcript_161383.0, Transcript_236745.0, Transcript_238685.0, Transcript_245524.0, Transcript_263626.0, Transcript_263892.0, Transcript_264360.0, Transcript_271092.0, Transcript_272299.0, Transcript_289203.0, Transcript_32285.0, Transcript_37185.0, Transcript_40150.0, Transcript_40849.0, Transcript_42895.0, Transcript_44975.0, Transcript_45237.0, Transcript_47284.0, Transcript_47511.0, Transcript_51090.0, Transcript_60399.0, Transcript_63015.0, Transcript_65122.0, Transcript_66899.0, Transcript_68249.0, Transcript_70451.0, Transcript_77060.0, Transcript_81460.0, Transcript_84606.0, Transcript_86473.0, Transcript_92482.0, Transcript_95360.0, Transcript_98845.0
.....GO:0051960	BP	p	regulation of nervous system development	0/964	7550/59161	4.1741764210328324e-58	5	0	1.3549376662672574e-54	1.3207850927082102e-54	1.349928654562018e-54	1.0422597432825058e-55	
..GO:0044238	BP	p	primary metabolic process	83/964	17469/59161	2.2503359013884293e-57	2	83	7.304590335906842e-54	7.120470752418522e-54	7.275335969188792e-54	5.217564525647744e-55	Transcript_106816.0, Transcript_108722.0, Transcript_139138.0, Transcript_141699.0, Transcript_143830.0, Transcript_145869.0, Transcript_148917.0, Transcript_149189.0, Transcript_149803.0, Transcript_150382.0, Transcript_154565.0, Transcript_158163.0, Transcript_161244.0, Transcript_161383.0, Transcript_165216.0, Transcript_167708.0, Transcript_168015.0, Transcript_170597.0, Transcript_174287.0, Transcript_178730.0, Transcript_190433.0, Transcript_200836.0, Transcript_202778.0, Transcript_216841.0, Transcript_232427.0, Transcript_232611.0, Transcript_232760.0, Transcript_234067.0, Transcript_236745.0, Transcript_238685.0, Transcript_245524.0, Transcript_245579.0, Transcript_245954.0, Transcript_246400.0, Transcript_258871.0, Transcript_26110.0, Transcript_263626.0, Transcript_263892.0, Transcript_264360.0, Transcript_271092.0, Transcript_272299.0, Transcript_272737.0, Transcript_29024.0, Transcript_32445.0, Transcript_35089.0, Transcript_37185.0, Transcript_38127.0, Transcript_40150.0, Transcript_40849.0, Transcript_42895.0, Transcript_45237.0, Transcript_47511.0, Transcript_51090.0, Transcript_54864.0, Transcript_56357.0, Transcript_58110.0, Transcript_60399.0, Transcript_61447.0, Transcript_64335.0, Transcript_66870.0, Transcript_66899.0, Transcript_70417.0, Transcript_74504.0, Transcript_75823.0, Transcript_77060.0, Transcript_80386.0, Transcript_80969.0, Transcript_81055.0, Transcript_81460.0, Transcript_84606.0, Transcript_88138.0, Transcript_88227.0, Transcript_8860.0, Transcript_90437.0, Transcript_92374.0, Transcript_92482.0, Transcript_93573.0, Transcript_94126.0, Transcript_94412.0, Transcript_95360.0, Transcript_96560.0, Transcript_97017.0, Transcript_98845.0
.....GO:0060284	BP	p	regulation of cell development	0/964	7452/59161	2.81988407042163e-57	5	0	9.153343692588611e-54	8.922624411875434e-54	9.113865315602709e-54	6.102229128392407e-55	
......GO:0050767	BP	p	regulation of neurogenesis	0/964	7405/59161	7.428633928524608e-57	6	0	2.411334573199088e-53	2.3505544477092326e-53	2.400191622306301e-53	1.5070841082494297e-54	
.GO:0032502	BP	p	developmental process	101/964	18943/59161	1.0630016979767805e-56	1	101	3.4505035116326295e-53	3.363530082573392e-53	3.433495484465001e-53	2.0297079480191937e-54	Transcript_102286.0, Transcript_110159.0, Transcript_140706.0, Transcript_143010.0, Transcript_143229.0, Transcript_145158.0, Transcript_145869.0, Transcript_148917.0, Transcript_150382.0, Transcript_154565.0, Transcript_158163.0, Transcript_159605.0, Transcript_161244.0, Transcript_161383.0, Transcript_175743.0, Transcript_176163.0, Transcript_185157.0, Transcript_190519.0, Transcript_200836.0, Transcript_205376.0, Transcript_22662.0, Transcript_234067.0, Transcript_234534.0, Transcript_234590.0, Transcript_236100.0, Transcript_236745.0, Transcript_238685.0, Transcript_242817.0, Transcript_244427.0, Transcript_245524.0, Transcript_245954.0, Transcript_246268.0, Transcript_246496.0, Transcript_258871.0, Transcript_26110.0, Transcript_26229.0, Transcript_263083.0, Transcript_263190.0, Transcript_263892.0, Transcript_264360.0, Transcript_271092.0, Transcript_271136.0, Transcript_27162.0, Transcript_289203.0, Transcript_30036.0, Transcript_31449.0, Transcript_32285.0, Transcript_34204.0, Transcript_34218.0, Transcript_34924.0, Transcript_37185.0, Transcript_38127.0, Transcript_40150.0, Transcript_40849.0, Transcript_40915.0, Transcript_42895.0, Transcript_44579.0, Transcript_44975.0, Transcript_45237.0, Transcript_45799.0, Transcript_46891.0, Transcript_47284.0, Transcript_50731.0, Transcript_50733.0, Transcript_52618.0, Transcript_53709.0, Transcript_53884.0, Transcript_54758.0, Transcript_56357.0, Transcript_58371.0, Transcript_58526.0, Transcript_59097.0, Transcript_60029.0, Transcript_60399.0, Transcript_60447.0, Transcript_61403.0, Transcript_61447.0, Transcript_61635.0, Transcript_61969.0, Transcript_63015.0, Transcript_65122.0, Transcript_65535.0, Transcript_66870.0, Transcript_66899.0, Transcript_67402.0, Transcript_68249.0, Transcript_70307.0, Transcript_70451.0, Transcript_73541.0, Transcript_77060.0, Transcript_80969.0, Transcript_8232.0, Transcript_84079.0, Transcript_84606.0, Transcript_86473.0, Transcript_86957.0, Transcript_8860.0, Transcript_95360.0, Transcript_95640.0, Transcript_98218.0, Transcript_98845.0
....GO:0048522	BP	p	positive regulation of cellular process	33/964	12257/59161	3.3580641137970146e-56	4	33	1.0900276113385109e-52	1.0625523635064915e-52	1.084318902345056e-52	6.055708951880617e-54	Transcript_145869.0, Transcript_150382.0, Transcript_154565.0, Transcript_158163.0, Transcript_161383.0, Transcript_222474.0, Transcript_236745.0, Transcript_238685.0, Transcript_245524.0, Transcript_246268.0, Transcript_246400.0, Transcript_26229.0, Transcript_263892.0, Transcript_264360.0, Transcript_271092.0, Transcript_37185.0, Transcript_40150.0, Transcript_40849.0, Transcript_42895.0, Transcript_45237.0, Transcript_47284.0, Transcript_53709.0, Transcript_60029.0, Transcript_60399.0, Transcript_65122.0, Transcript_65535.0, Transcript_66899.0, Transcript_70451.0, Transcript_77060.0, Transcript_84606.0, Transcript_86473.0, Transcript_95360.0, Transcript_98845.0
.......GO:0006357	BP	p	regulation of transcription by RNA polymerase II	26/964	11274/59161	4.283808511709405e-55	10	26	1.390524242900873e-51	1.3554746737039804e-51	1.382813387579796e-51	7.3185486468467e-53	Transcript_145869.0, Transcript_150382.0, Transcript_154565.0, Transcript_158163.0, Transcript_161383.0, Transcript_236745.0, Transcript_238685.0, Transcript_245524.0, Transcript_263892.0, Transcript_264360.0, Transcript_271092.0, Transcript_37185.0, Transcript_40150.0, Transcript_40849.0, Transcript_42895.0, Transcript_45237.0, Transcript_47284.0, Transcript_60399.0, Transcript_65122.0, Transcript_66899.0, Transcript_70451.0, Transcript_77060.0, Transcript_84606.0, Transcript_86473.0, Transcript_95360.0, Transcript_98845.0
...GO:0048518	BP	p	positive regulation of biological process	35/964	12342/59161	5.1678920890208476e-55	3	35	1.6774977720961673e-51	1.6352147449998108e-51	1.6676787771270277e-51	8.387488860480837e-53	Transcript_126778.0, Transcript_145869.0, Transcript_150382.0, Transcript_154565.0, Transcript_158163.0, Transcript_161383.0, Transcript_222474.0, Transcript_236745.0, Transcript_238685.0, Transcript_245524.0, Transcript_246268.0, Transcript_246400.0, Transcript_26229.0, Transcript_263892.0, Transcript_264360.0, Transcript_271092.0, Transcript_37185.0, Transcript_40150.0, Transcript_40849.0, Transcript_42895.0, Transcript_45237.0, Transcript_47284.0, Transcript_53709.0, Transcript_60029.0, Transcript_60399.0, Transcript_65122.0, Transcript_65535.0, Transcript_66899.0, Transcript_70451.0, Transcript_77060.0, Transcript_84606.0, Transcript_86473.0, Transcript_8860.0, Transcript_95360.0, Transcript_98845.0
..GO:0048869	BP	p	cellular developmental process	51/964	14001/59161	1.4087865124340492e-54	2	51	4.5729210193609237e-51	4.45765592238883e-51	4.5447452891122426e-51	2.177581437790916e-52	Transcript_102286.0, Transcript_145869.0, Transcript_148917.0, Transcript_150382.0, Transcript_154565.0, Transcript_158163.0, Transcript_161244.0, Transcript_161383.0, Transcript_190519.0, Transcript_200836.0, Transcript_234067.0, Transcript_236745.0, Transcript_238685.0, Transcript_242817.0, Transcript_244427.0, Transcript_245524.0, Transcript_245954.0, Transcript_246268.0, Transcript_258871.0, Transcript_26110.0, Transcript_26229.0, Transcript_263892.0, Transcript_264360.0, Transcript_271092.0, Transcript_30036.0, Transcript_31449.0, Transcript_37185.0, Transcript_38127.0, Transcript_40150.0, Transcript_40849.0, Transcript_42895.0, Transcript_45237.0, Transcript_47284.0, Transcript_53709.0, Transcript_60029.0, Transcript_60399.0, Transcript_60447.0, Transcript_61447.0, Transcript_65122.0, Transcript_65535.0, Transcript_66870.0, Transcript_66899.0, Transcript_70451.0, Transcript_77060.0, Transcript_80969.0, Transcript_8232.0, Transcript_84606.0, Transcript_86473.0, Transcript_8860.0, Transcript_95360.0, Transcript_98845.0
..GO:0048856	BP	p	anatomical structure development	95/964	18120/59161	1.6086295194249615e-54	2	95	5.221611420053425e-51	5.0899954257830584e-51	5.1878302001455007e-51	2.3734597363879204e-52	Transcript_102286.0, Transcript_110159.0, Transcript_140706.0, Transcript_143010.0, Transcript_143229.0, Transcript_145158.0, Transcript_145869.0, Transcript_148917.0, Transcript_150382.0, Transcript_154565.0, Transcript_158163.0, Transcript_159605.0, Transcript_161244.0, Transcript_161383.0, Transcript_175743.0, Transcript_176163.0, Transcript_185157.0, Transcript_190519.0, Transcript_200836.0, Transcript_205376.0, Transcript_22662.0, Transcript_234067.0, Transcript_234534.0, Transcript_234590.0, Transcript_236100.0, Transcript_236745.0, Transcript_238685.0, Transcript_244427.0, Transcript_245524.0, Transcript_245954.0, Transcript_246268.0, Transcript_246496.0, Transcript_258871.0, Transcript_26110.0, Transcript_26229.0, Transcript_263083.0, Transcript_263190.0, Transcript_263892.0, Transcript_264360.0, Transcript_271092.0, Transcript_271136.0, Transcript_27162.0, Transcript_289203.0, Transcript_32285.0, Transcript_34204.0, Transcript_34218.0, Transcript_34924.0, Transcript_37185.0, Transcript_38127.0, Transcript_40150.0, Transcript_40849.0, Transcript_40915.0, Transcript_42895.0, Transcript_44579.0, Transcript_44975.0, Transcript_45237.0, Transcript_45799.0, Transcript_46891.0, Transcript_47284.0, Transcript_50731.0, Transcript_50733.0, Transcript_52618.0, Transcript_53709.0, Transcript_53884.0, Transcript_54758.0, Transcript_56357.0, Transcript_58371.0, Transcript_58526.0, Transcript_59097.0, Transcript_60029.0, Transcript_60399.0, Transcript_61403.0, Transcript_61447.0, Transcript_61635.0, Transcript_61969.0, Transcript_63015.0, Transcript_65122.0, Transcript_65535.0, Transcript_66870.0, Transcript_66899.0, Transcript_67402.0, Transcript_68249.0, Transcript_70307.0, Transcript_70451.0, Transcript_73541.0, Transcript_77060.0, Transcript_80969.0, Transcript_84079.0, Transcript_84606.0, Transcript_86473.0, Transcript_86957.0, Transcript_95360.0, Transcript_95640.0, Transcript_98218.0, Transcript_98845.0
