go	onto	in_study	in_population	depth	log2fc	fdr	n_genes	description	genes
GO:0016229	MF	3	16	3	3.947473358388097	0.0034650442434810374	3	steroid dehydrogenase activity	['Transcript_187368.0', 'Transcript_285446.0', 'Transcript_8966.0']
GO:0019899	MF	8	9663	3	3.8757445884370307	2.7491962271642253e-42	8	enzyme binding	['Transcript_11892.0', 'Transcript_12601.0', 'Transcript_19643.0', 'Transcript_277684.0', 'Transcript_278134.0', 'Transcript_287530.0', 'Transcript_291214.0', 'Transcript_8966.0']
GO:0016829	MF	3	3409	2	3.7876595257518493	5.297174599507609e-14	3	lyase activity	['Transcript_197173.0', 'Transcript_48093.0', 'Transcript_52692.0']
GO:0008017	MF	4	4378	5	3.733545381514006	9.517649667953526e-18	4	microtubule binding	['Transcript_12207.0', 'Transcript_19643.0', 'Transcript_277684.0', 'Transcript_8966.0']
GO:0016628	MF	3	19	4	3.6995458449445113	0.005710637050218122	3	oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor	['Transcript_187368.0', 'Transcript_285446.0', 'Transcript_8966.0']
GO:0003924	MF	4	4049	7	3.6208390700095174	4.42966960141717e-16	4	GTPase activity	['Transcript_187368.0', 'Transcript_277684.0', 'Transcript_285446.0', 'Transcript_8966.0']
GO:0003677	MF	12	11799	4	3.57890361327597	2.4955395846955464e-50	12	DNA binding	['Transcript_102519.0', 'Transcript_133708.0', 'Transcript_152734.0', 'Transcript_190433.0', 'Transcript_207314.0', 'Transcript_2214.0', 'Transcript_232117.0', 'Transcript_233817.0', 'Transcript_277684.0', 'Transcript_37075.0', 'Transcript_77714.0', 'Transcript_8966.0']
GO:0003676	MF	14	13651	3	3.566853239043109	5.421464495721277e-59	14	nucleic acid binding	['Transcript_102519.0', 'Transcript_133708.0', 'Transcript_152734.0', 'Transcript_190433.0', 'Transcript_207314.0', 'Transcript_211621.0', 'Transcript_2214.0', 'Transcript_231300.0', 'Transcript_232117.0', 'Transcript_233817.0', 'Transcript_277684.0', 'Transcript_37075.0', 'Transcript_77714.0', 'Transcript_8966.0']
GO:0015077	MF	5	4659	5	3.5013656625541545	4.3106210561808546e-18	5	monovalent inorganic cation transmembrane transporter activity	['Transcript_11892.0', 'Transcript_284550.0', 'Transcript_85205.0', 'Transcript_85668.0', 'Transcript_86125.0']
GO:0022804	MF	4	3720	3	3.4985760483284536	1.733225304678943e-14	4	active transmembrane transporter activity	['Transcript_10566.0', 'Transcript_11892.0', 'Transcript_211621.0', 'Transcript_86125.0']
GO:0030545	MF	6	5534	2	3.4866335702218576	1.9774517682837275e-21	6	receptor regulator activity	['Transcript_219127.0', 'Transcript_241184.0', 'Transcript_268558.0', 'Transcript_285512.0', 'Transcript_64968.0', 'Transcript_8966.0']
GO:0048018	MF	6	5507	4	3.4795775347627815	2.690947551274628e-21	6	receptor ligand activity	['Transcript_219127.0', 'Transcript_241184.0', 'Transcript_268558.0', 'Transcript_285512.0', 'Transcript_64968.0', 'Transcript_8966.0']
GO:0030546	MF	6	5507	3	3.4795775347627815	2.690947551274628e-21	6	signaling receptor activator activity	['Transcript_219127.0', 'Transcript_241184.0', 'Transcript_268558.0', 'Transcript_285512.0', 'Transcript_64968.0', 'Transcript_8966.0']
GO:0003682	MF	5	4298	2	3.3850108148734805	2.760578811468502e-16	5	chromatin binding	['Transcript_102519.0', 'Transcript_133708.0', 'Transcript_233817.0', 'Transcript_37075.0', 'Transcript_77714.0']
GO:0046873	MF	6	4985	5	3.335904430897462	7.84414241223288e-19	6	metal ion transmembrane transporter activity	['Transcript_196303.0', 'Transcript_236739.0', 'Transcript_284550.0', 'Transcript_85205.0', 'Transcript_85668.0', 'Transcript_86125.0']
GO:0005102	MF	9	6878	3	3.2153375414175382	1.9054133334923135e-25	9	signaling receptor binding	['Transcript_12207.0', 'Transcript_219127.0', 'Transcript_241184.0', 'Transcript_268558.0', 'Transcript_284550.0', 'Transcript_285512.0', 'Transcript_287530.0', 'Transcript_64968.0', 'Transcript_8966.0']
GO:0015631	MF	6	4441	4	3.1691954975790164	4.621771548756992e-16	6	tubulin binding	['Transcript_12207.0', 'Transcript_19643.0', 'Transcript_247529.0', 'Transcript_277684.0', 'Transcript_278134.0', 'Transcript_8966.0']
GO:0004553	MF	3	2060	4	3.060955263682484	2.805714779798574e-07	3	hydrolase activity, hydrolyzing O-glycosyl compounds	['Transcript_214865.0', 'Transcript_262995.0', 'Transcript_85763.0']
GO:0097159	MF	22	14997	2	3.0504438361004413	8.230259886857876e-59	22	organic cyclic compound binding	['Transcript_102519.0', 'Transcript_116851.0', 'Transcript_133708.0', 'Transcript_152734.0', 'Transcript_187368.0', 'Transcript_190433.0', 'Transcript_207314.0', 'Transcript_211621.0', 'Transcript_2214.0', 'Transcript_22207.0', 'Transcript_231300.0', 'Transcript_232117.0', 'Transcript_233817.0', 'Transcript_259687.0', 'Transcript_277684.0', 'Transcript_285446.0', 'Transcript_37075.0', 'Transcript_45430.0', 'Transcript_52692.0', 'Transcript_77714.0', 'Transcript_8966.0', 'Transcript_92122.0']
GO:1901363	MF	22	14709	2	3.022469070702604	5.104800486187473e-57	22	heterocyclic compound binding	['Transcript_102519.0', 'Transcript_116851.0', 'Transcript_133708.0', 'Transcript_152734.0', 'Transcript_187368.0', 'Transcript_190433.0', 'Transcript_207314.0', 'Transcript_211621.0', 'Transcript_2214.0', 'Transcript_22207.0', 'Transcript_231300.0', 'Transcript_232117.0', 'Transcript_233817.0', 'Transcript_259687.0', 'Transcript_277684.0', 'Transcript_285446.0', 'Transcript_37075.0', 'Transcript_45430.0', 'Transcript_52692.0', 'Transcript_77714.0', 'Transcript_8966.0', 'Transcript_92122.0']
GO:0046983	MF	8	5220	3	2.987323233790306	4.4710041689198864e-18	8	protein dimerization activity	['Transcript_102519.0', 'Transcript_18460.0', 'Transcript_190433.0', 'Transcript_2214.0', 'Transcript_233817.0', 'Transcript_263479.0', 'Transcript_37075.0', 'Transcript_77714.0']
GO:0032266	MF	4	43	6	2.9362461029648426	0.006900081386226781	4	phosphatidylinositol-3-phosphate binding	['Transcript_133708.0', 'Transcript_212947.0', 'Transcript_285446.0', 'Transcript_8966.0']
GO:0005261	MF	8	4600	5	2.804907288164797	3.29630447534606e-15	8	cation channel activity	['Transcript_196303.0', 'Transcript_212947.0', 'Transcript_236739.0', 'Transcript_241184.0', 'Transcript_284187.0', 'Transcript_284550.0', 'Transcript_85205.0', 'Transcript_85668.0']
GO:0008092	MF	11	6262	3	2.790465316834432	1.230726584444884e-20	11	cytoskeletal protein binding	['Transcript_12207.0', 'Transcript_196303.0', 'Transcript_19643.0', 'Transcript_211997.0', 'Transcript_22207.0', 'Transcript_247529.0', 'Transcript_277684.0', 'Transcript_278134.0', 'Transcript_55614.0', 'Transcript_67747.0', 'Transcript_8966.0']
GO:0008324	MF	10	5590	4	2.7641936151762496	3.253528389490778e-18	10	cation transmembrane transporter activity	['Transcript_11892.0', 'Transcript_196303.0', 'Transcript_212947.0', 'Transcript_236739.0', 'Transcript_241184.0', 'Transcript_284187.0', 'Transcript_284550.0', 'Transcript_85205.0', 'Transcript_85668.0', 'Transcript_86125.0']
GO:0022890	MF	10	5590	4	2.7641936151762496	3.253528389490778e-18	10	inorganic cation transmembrane transporter activity	['Transcript_11892.0', 'Transcript_196303.0', 'Transcript_212947.0', 'Transcript_236739.0', 'Transcript_241184.0', 'Transcript_284187.0', 'Transcript_284550.0', 'Transcript_85205.0', 'Transcript_85668.0', 'Transcript_86125.0']
GO:0030234	MF	4	2221	2	2.75448281988004	2.948067070184064e-07	4	enzyme regulator activity	['Transcript_214865.0', 'Transcript_277684.0', 'Transcript_278134.0', 'Transcript_8966.0']
GO:0003723	MF	5	2749	4	2.7402522389586506	6.902363306534092e-09	5	RNA binding	['Transcript_133708.0', 'Transcript_207314.0', 'Transcript_211621.0', 'Transcript_231300.0', 'Transcript_8966.0']
GO:0005216	MF	11	5951	4	2.7169739261598744	3.56027375362441e-19	11	ion channel activity	['Transcript_11892.0', 'Transcript_133708.0', 'Transcript_196303.0', 'Transcript_212947.0', 'Transcript_236739.0', 'Transcript_241184.0', 'Transcript_28339.0', 'Transcript_284187.0', 'Transcript_284550.0', 'Transcript_85205.0', 'Transcript_85668.0']
GO:0016798	MF	4	2086	3	2.6640125848528253	1.1888392794190435e-06	4	hydrolase activity, acting on glycosyl bonds	['Transcript_133708.0', 'Transcript_214865.0', 'Transcript_262995.0', 'Transcript_85763.0']
GO:0015318	MF	14	7196	3	2.6431136915269375	1.1694551636631115e-22	14	inorganic molecular entity transmembrane transporter activity	['Transcript_11892.0', 'Transcript_133708.0', 'Transcript_190433.0', 'Transcript_196303.0', 'Transcript_212947.0', 'Transcript_2214.0', 'Transcript_236739.0', 'Transcript_241184.0', 'Transcript_28339.0', 'Transcript_284187.0', 'Transcript_284550.0', 'Transcript_85205.0', 'Transcript_85668.0', 'Transcript_86125.0']
GO:0015075	MF	14	7192	3	2.6423115257899026	1.1694551636631115e-22	14	ion transmembrane transporter activity	['Transcript_11892.0', 'Transcript_133708.0', 'Transcript_190433.0', 'Transcript_196303.0', 'Transcript_212947.0', 'Transcript_2214.0', 'Transcript_236739.0', 'Transcript_241184.0', 'Transcript_28339.0', 'Transcript_284187.0', 'Transcript_284550.0', 'Transcript_85205.0', 'Transcript_85668.0', 'Transcript_86125.0']
GO:0015267	MF	12	6092	4	2.6252268680991953	4.814921870370021e-19	12	channel activity	['Transcript_11892.0', 'Transcript_133708.0', 'Transcript_196303.0', 'Transcript_212947.0', 'Transcript_236739.0', 'Transcript_241184.0', 'Transcript_283007.0', 'Transcript_28339.0', 'Transcript_284187.0', 'Transcript_284550.0', 'Transcript_85205.0', 'Transcript_85668.0']
GO:0022803	MF	12	6092	3	2.6252268680991953	4.814921870370021e-19	12	passive transmembrane transporter activity	['Transcript_11892.0', 'Transcript_133708.0', 'Transcript_196303.0', 'Transcript_212947.0', 'Transcript_236739.0', 'Transcript_241184.0', 'Transcript_283007.0', 'Transcript_28339.0', 'Transcript_284187.0', 'Transcript_284550.0', 'Transcript_85205.0', 'Transcript_85668.0']
GO:0005515	MF	38	18288	2	2.548171317103952	5.9802213769222946e-64	38	protein binding	['Transcript_101038.0', 'Transcript_102519.0', 'Transcript_11892.0', 'Transcript_12207.0', 'Transcript_12601.0', 'Transcript_133708.0', 'Transcript_18460.0', 'Transcript_185711.0', 'Transcript_190433.0', 'Transcript_19329.0', 'Transcript_196303.0', 'Transcript_19643.0', 'Transcript_207314.0', 'Transcript_211621.0', 'Transcript_211997.0', 'Transcript_219127.0', 'Transcript_2214.0', 'Transcript_22207.0', 'Transcript_233817.0', 'Transcript_241184.0', 'Transcript_247529.0', 'Transcript_263479.0', 'Transcript_268558.0', 'Transcript_277684.0', 'Transcript_278134.0', 'Transcript_283007.0', 'Transcript_284550.0', 'Transcript_285512.0', 'Transcript_287530.0', 'Transcript_291214.0', 'Transcript_37075.0', 'Transcript_47970.0', 'Transcript_5147.0', 'Transcript_55614.0', 'Transcript_64968.0', 'Transcript_67747.0', 'Transcript_77714.0', 'Transcript_8966.0']
GO:0004672	MF	10	4723	3	2.5210488675962623	3.490876403363441e-14	10	protein kinase activity	['Transcript_11198.0', 'Transcript_17457.0', 'Transcript_185711.0', 'Transcript_206602.0', 'Transcript_219288.0', 'Transcript_267416.0', 'Transcript_278134.0', 'Transcript_291214.0', 'Transcript_85205.0', 'Transcript_85668.0']
GO:0016773	MF	11	5097	4	2.4934901616011387	4.340233864318073e-15	11	phosphotransferase activity, alcohol group as acceptor	['Transcript_11198.0', 'Transcript_17457.0', 'Transcript_185711.0', 'Transcript_206602.0', 'Transcript_219288.0', 'Transcript_263479.0', 'Transcript_267416.0', 'Transcript_278134.0', 'Transcript_291214.0', 'Transcript_85205.0', 'Transcript_85668.0']
GO:0140097	MF	3	1365	2	2.467211877419118	0.0003762912936163066	3	catalytic activity, acting on DNA	['Transcript_232117.0', 'Transcript_277684.0', 'Transcript_278134.0']
GO:0022857	MF	17	7429	2	2.408978611833658	1.8148577826261817e-21	17	transmembrane transporter activity	['Transcript_10566.0', 'Transcript_11892.0', 'Transcript_133708.0', 'Transcript_190433.0', 'Transcript_196303.0', 'Transcript_211621.0', 'Transcript_212947.0', 'Transcript_2214.0', 'Transcript_236739.0', 'Transcript_241184.0', 'Transcript_283007.0', 'Transcript_28339.0', 'Transcript_284187.0', 'Transcript_284550.0', 'Transcript_85205.0', 'Transcript_85668.0', 'Transcript_86125.0']
GO:0016301	MF	12	5166	4	2.3873585697299036	1.1132139601318116e-14	12	kinase activity	['Transcript_11198.0', 'Transcript_17457.0', 'Transcript_185711.0', 'Transcript_206602.0', 'Transcript_219288.0', 'Transcript_259687.0', 'Transcript_263479.0', 'Transcript_267416.0', 'Transcript_278134.0', 'Transcript_291214.0', 'Transcript_85205.0', 'Transcript_85668.0']
GO:0036094	MF	15	6286	2	2.348525103523292	1.3026842282821284e-17	15	small molecule binding	['Transcript_116851.0', 'Transcript_123380.0', 'Transcript_133708.0', 'Transcript_187368.0', 'Transcript_211621.0', 'Transcript_21915.0', 'Transcript_22207.0', 'Transcript_259687.0', 'Transcript_268558.0', 'Transcript_28339.0', 'Transcript_285446.0', 'Transcript_45430.0', 'Transcript_52692.0', 'Transcript_8966.0', 'Transcript_92122.0']
GO:0042165	MF	4	1672	2	2.344848274413942	9.960910428052081e-05	4	neurotransmitter binding	['Transcript_212947.0', 'Transcript_241184.0', 'Transcript_28339.0', 'Transcript_284187.0']
GO:0030594	MF	4	1670	3	2.343121529694474	9.960910428052081e-05	4	neurotransmitter receptor activity	['Transcript_212947.0', 'Transcript_241184.0', 'Transcript_28339.0', 'Transcript_284187.0']
GO:0032561	MF	8	3239	5	2.2988218951282464	6.107281170244805e-09	8	guanyl ribonucleotide binding	['Transcript_116851.0', 'Transcript_133708.0', 'Transcript_187368.0', 'Transcript_211621.0', 'Transcript_22207.0', 'Transcript_259687.0', 'Transcript_285446.0', 'Transcript_8966.0']
GO:0019001	MF	8	3239	5	2.2988218951282464	6.107281170244805e-09	8	guanyl nucleotide binding	['Transcript_116851.0', 'Transcript_133708.0', 'Transcript_187368.0', 'Transcript_211621.0', 'Transcript_22207.0', 'Transcript_259687.0', 'Transcript_285446.0', 'Transcript_8966.0']
GO:0005231	MF	3	1210	7	2.2933179737738603	0.0019053922116576126	3	excitatory extracellular ligand-gated ion channel activity	['Transcript_212947.0', 'Transcript_241184.0', 'Transcript_284187.0']
GO:0042802	MF	4	1613	3	2.293019865488702	0.0001925068607268854	4	identical protein binding	['Transcript_18460.0', 'Transcript_190433.0', 'Transcript_2214.0', 'Transcript_263479.0']
GO:0001882	MF	8	3185	3	2.2745667994767222	1.1736080642098445e-08	8	nucleoside binding	['Transcript_116851.0', 'Transcript_133708.0', 'Transcript_187368.0', 'Transcript_211621.0', 'Transcript_22207.0', 'Transcript_259687.0', 'Transcript_285446.0', 'Transcript_8966.0']
GO:0032549	MF	8	3184	4	2.2741137628767083	1.1736080642098445e-08	8	ribonucleoside binding	['Transcript_116851.0', 'Transcript_133708.0', 'Transcript_187368.0', 'Transcript_211621.0', 'Transcript_22207.0', 'Transcript_259687.0', 'Transcript_285446.0', 'Transcript_8966.0']
GO:0005267	MF	3	1193	6	2.272904969307131	0.0027369570197942603	3	potassium channel activity	['Transcript_284550.0', 'Transcript_85205.0', 'Transcript_85668.0']
GO:0032550	MF	8	3178	5	2.2713925516815787	1.1736080642098445e-08	8	purine ribonucleoside binding	['Transcript_116851.0', 'Transcript_133708.0', 'Transcript_187368.0', 'Transcript_211621.0', 'Transcript_22207.0', 'Transcript_259687.0', 'Transcript_285446.0', 'Transcript_8966.0']
GO:0001883	MF	8	3178	4	2.2713925516815787	1.1736080642098445e-08	8	purine nucleoside binding	['Transcript_116851.0', 'Transcript_133708.0', 'Transcript_187368.0', 'Transcript_211621.0', 'Transcript_22207.0', 'Transcript_259687.0', 'Transcript_285446.0', 'Transcript_8966.0']
GO:0035639	MF	8	3165	4	2.2654789266487634	1.658194922881648e-08	8	purine ribonucleoside triphosphate binding	['Transcript_116851.0', 'Transcript_133708.0', 'Transcript_187368.0', 'Transcript_211621.0', 'Transcript_22207.0', 'Transcript_259687.0', 'Transcript_285446.0', 'Transcript_8966.0']
GO:0005525	MF	8	3165	5	2.2654789266487634	1.658194922881648e-08	8	GTP binding	['Transcript_116851.0', 'Transcript_133708.0', 'Transcript_187368.0', 'Transcript_211621.0', 'Transcript_22207.0', 'Transcript_259687.0', 'Transcript_285446.0', 'Transcript_8966.0']
GO:0140096	MF	24	9447	2	2.258167184468469	3.456859817582572e-26	24	catalytic activity, acting on a protein	['Transcript_10566.0', 'Transcript_10670.0', 'Transcript_11198.0', 'Transcript_11892.0', 'Transcript_133708.0', 'Transcript_17457.0', 'Transcript_185711.0', 'Transcript_187368.0', 'Transcript_198025.0', 'Transcript_206602.0', 'Transcript_211621.0', 'Transcript_212947.0', 'Transcript_219127.0', 'Transcript_21915.0', 'Transcript_219288.0', 'Transcript_22207.0', 'Transcript_237021.0', 'Transcript_267416.0', 'Transcript_277684.0', 'Transcript_278134.0', 'Transcript_291214.0', 'Transcript_85205.0', 'Transcript_85668.0', 'Transcript_8966.0']
GO:0042803	MF	4	1534	4	2.220571909835993	0.0003486923988820201	4	protein homodimerization activity	['Transcript_18460.0', 'Transcript_190433.0', 'Transcript_2214.0', 'Transcript_263479.0']
GO:0032553	MF	9	3350	3	2.1775095211232443	1.067249798755177e-08	9	ribonucleotide binding	['Transcript_116851.0', 'Transcript_133708.0', 'Transcript_187368.0', 'Transcript_211621.0', 'Transcript_22207.0', 'Transcript_259687.0', 'Transcript_285446.0', 'Transcript_52692.0', 'Transcript_8966.0']
GO:0008233	MF	8	2958	3	2.1678954794321275	1.1885000273995278e-07	8	peptidase activity	['Transcript_10566.0', 'Transcript_133708.0', 'Transcript_212947.0', 'Transcript_219127.0', 'Transcript_219288.0', 'Transcript_22207.0', 'Transcript_237021.0', 'Transcript_277684.0']
GO:0070011	MF	8	2958	4	2.1678954794321275	1.1885000273995278e-07	8	peptidase activity, acting on L-amino acid peptides	['Transcript_10566.0', 'Transcript_133708.0', 'Transcript_212947.0', 'Transcript_219127.0', 'Transcript_219288.0', 'Transcript_22207.0', 'Transcript_237021.0', 'Transcript_277684.0']
GO:0032555	MF	9	3320	4	2.1645316671250345	1.4473421313207499e-08	9	purine ribonucleotide binding	['Transcript_116851.0', 'Transcript_133708.0', 'Transcript_187368.0', 'Transcript_211621.0', 'Transcript_22207.0', 'Transcript_259687.0', 'Transcript_285446.0', 'Transcript_52692.0', 'Transcript_8966.0']
GO:0017076	MF	9	3320	4	2.1645316671250345	1.4473421313207499e-08	9	purine nucleotide binding	['Transcript_116851.0', 'Transcript_133708.0', 'Transcript_187368.0', 'Transcript_211621.0', 'Transcript_22207.0', 'Transcript_259687.0', 'Transcript_285446.0', 'Transcript_52692.0', 'Transcript_8966.0']
GO:0008168	MF	4	1475	4	2.1639883814696255	0.0006625144948985766	4	methyltransferase activity	['Transcript_133708.0', 'Transcript_185711.0', 'Transcript_211621.0', 'Transcript_285446.0']
GO:0008289	MF	7	2579	2	2.1627302780646693	9.659703372974585e-07	7	lipid binding	['Transcript_133708.0', 'Transcript_211997.0', 'Transcript_212947.0', 'Transcript_283007.0', 'Transcript_285446.0', 'Transcript_5147.0', 'Transcript_8966.0']
GO:0015276	MF	6	2192	5	2.1505587245724302	1.1271121986168497e-05	6	ligand-gated ion channel activity	['Transcript_133708.0', 'Transcript_196303.0', 'Transcript_212947.0', 'Transcript_241184.0', 'Transcript_28339.0', 'Transcript_284187.0']
GO:0022834	MF	6	2192	6	2.1505587245724302	1.1271121986168497e-05	6	ligand-gated channel activity	['Transcript_133708.0', 'Transcript_196303.0', 'Transcript_212947.0', 'Transcript_241184.0', 'Transcript_28339.0', 'Transcript_284187.0']
GO:0016787	MF	33	12039	2	2.1485229644757577	1.1876208469008338e-32	33	hydrolase activity	['Transcript_100532.0', 'Transcript_10566.0', 'Transcript_116851.0', 'Transcript_11892.0', 'Transcript_12601.0', 'Transcript_126163.0', 'Transcript_133708.0', 'Transcript_18460.0', 'Transcript_185711.0', 'Transcript_187368.0', 'Transcript_188599.0', 'Transcript_196303.0', 'Transcript_198025.0', 'Transcript_211621.0', 'Transcript_212947.0', 'Transcript_214865.0', 'Transcript_219127.0', 'Transcript_219288.0', 'Transcript_22207.0', 'Transcript_232117.0', 'Transcript_237021.0', 'Transcript_262995.0', 'Transcript_277684.0', 'Transcript_278134.0', 'Transcript_285446.0', 'Transcript_285512.0', 'Transcript_48779.0', 'Transcript_49395.0', 'Transcript_55614.0', 'Transcript_68467.0', 'Transcript_85763.0', 'Transcript_86125.0', 'Transcript_8966.0']
GO:0016772	MF	15	5419	3	2.13440947851057	7.457264986171299e-14	15	transferase activity, transferring phosphorus-containing groups	['Transcript_10566.0', 'Transcript_11198.0', 'Transcript_17457.0', 'Transcript_185711.0', 'Transcript_206602.0', 'Transcript_207314.0', 'Transcript_211621.0', 'Transcript_219288.0', 'Transcript_259687.0', 'Transcript_263479.0', 'Transcript_267416.0', 'Transcript_278134.0', 'Transcript_291214.0', 'Transcript_85205.0', 'Transcript_85668.0']
GO:0016818	MF	15	5302	4	2.1029195015917996	2.979506700042402e-13	15	hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides	['Transcript_11892.0', 'Transcript_12601.0', 'Transcript_133708.0', 'Transcript_185711.0', 'Transcript_187368.0', 'Transcript_188599.0', 'Transcript_211621.0', 'Transcript_219127.0', 'Transcript_22207.0', 'Transcript_277684.0', 'Transcript_278134.0', 'Transcript_285446.0', 'Transcript_48779.0', 'Transcript_55614.0', 'Transcript_8966.0']
GO:0016462	MF	15	5302	5	2.1029195015917996	2.979506700042402e-13	15	pyrophosphatase activity	['Transcript_11892.0', 'Transcript_12601.0', 'Transcript_133708.0', 'Transcript_185711.0', 'Transcript_187368.0', 'Transcript_188599.0', 'Transcript_211621.0', 'Transcript_219127.0', 'Transcript_22207.0', 'Transcript_277684.0', 'Transcript_278134.0', 'Transcript_285446.0', 'Transcript_48779.0', 'Transcript_55614.0', 'Transcript_8966.0']
GO:0016817	MF	15	5302	3	2.1029195015917996	2.979506700042402e-13	15	hydrolase activity, acting on acid anhydrides	['Transcript_11892.0', 'Transcript_12601.0', 'Transcript_133708.0', 'Transcript_185711.0', 'Transcript_187368.0', 'Transcript_188599.0', 'Transcript_211621.0', 'Transcript_219127.0', 'Transcript_22207.0', 'Transcript_277684.0', 'Transcript_278134.0', 'Transcript_285446.0', 'Transcript_48779.0', 'Transcript_55614.0', 'Transcript_8966.0']
GO:0017111	MF	15	5272	6	2.0947332017325926	2.929709957458245e-13	15	nucleoside-triphosphatase activity	['Transcript_11892.0', 'Transcript_12601.0', 'Transcript_133708.0', 'Transcript_185711.0', 'Transcript_187368.0', 'Transcript_188599.0', 'Transcript_211621.0', 'Transcript_219127.0', 'Transcript_22207.0', 'Transcript_277684.0', 'Transcript_278134.0', 'Transcript_285446.0', 'Transcript_48779.0', 'Transcript_55614.0', 'Transcript_8966.0']
GO:0008757	MF	3	1044	5	2.0804326381817875	0.008816919555494471	3	S-adenosylmethionine-dependent methyltransferase activity	['Transcript_133708.0', 'Transcript_185711.0', 'Transcript_285446.0']
GO:0097367	MF	11	3824	2	2.0789243316765105	2.1146950930683305e-09	11	carbohydrate derivative binding	['Transcript_116851.0', 'Transcript_123380.0', 'Transcript_133708.0', 'Transcript_187368.0', 'Transcript_211621.0', 'Transcript_22207.0', 'Transcript_259687.0', 'Transcript_268558.0', 'Transcript_285446.0', 'Transcript_52692.0', 'Transcript_8966.0']
GO:0022836	MF	9	3122	5	2.0758189628686563	1.0380280673065976e-07	9	gated channel activity	['Transcript_11892.0', 'Transcript_133708.0', 'Transcript_196303.0', 'Transcript_212947.0', 'Transcript_236739.0', 'Transcript_241184.0', 'Transcript_28339.0', 'Transcript_284187.0', 'Transcript_284550.0']
GO:0016740	MF	28	9698	2	2.0736057586717855	1.3325529163227127e-24	28	transferase activity	['Transcript_10566.0', 'Transcript_10670.0', 'Transcript_11198.0', 'Transcript_11892.0', 'Transcript_133708.0', 'Transcript_17457.0', 'Transcript_185711.0', 'Transcript_187368.0', 'Transcript_201945.0', 'Transcript_203424.0', 'Transcript_206602.0', 'Transcript_207314.0', 'Transcript_21124.0', 'Transcript_211621.0', 'Transcript_219127.0', 'Transcript_219288.0', 'Transcript_259687.0', 'Transcript_263479.0', 'Transcript_267208.0', 'Transcript_267416.0', 'Transcript_277684.0', 'Transcript_278134.0', 'Transcript_285446.0', 'Transcript_291214.0', 'Transcript_85205.0', 'Transcript_85668.0', 'Transcript_85763.0', 'Transcript_8966.0']
GO:0022839	MF	9	3115	6	2.0725805888021114	1.034089837105115e-07	9	ion gated channel activity	['Transcript_11892.0', 'Transcript_133708.0', 'Transcript_196303.0', 'Transcript_212947.0', 'Transcript_236739.0', 'Transcript_241184.0', 'Transcript_28339.0', 'Transcript_284187.0', 'Transcript_284550.0']
GO:0043177	MF	4	1365	3	2.052174378140274	0.0016407495751141529	4	organic acid binding	['Transcript_123380.0', 'Transcript_21915.0', 'Transcript_268558.0', 'Transcript_28339.0']
GO:0031406	MF	4	1365	4	2.052174378140274	0.0016407495751141529	4	carboxylic acid binding	['Transcript_123380.0', 'Transcript_21915.0', 'Transcript_268558.0', 'Transcript_28339.0']
GO:0004518	MF	4	1318	4	2.0016237973411113	0.003079599009456822	4	nuclease activity	['Transcript_133708.0', 'Transcript_18460.0', 'Transcript_232117.0', 'Transcript_8966.0']
GO:0043168	MF	19	6253	3	1.9998944308006081	6.882539712130948e-15	19	anion binding	['Transcript_116851.0', 'Transcript_123380.0', 'Transcript_133708.0', 'Transcript_187368.0', 'Transcript_211621.0', 'Transcript_211997.0', 'Transcript_212947.0', 'Transcript_21915.0', 'Transcript_22207.0', 'Transcript_259687.0', 'Transcript_268558.0', 'Transcript_283007.0', 'Transcript_28339.0', 'Transcript_285446.0', 'Transcript_45430.0', 'Transcript_5147.0', 'Transcript_52692.0', 'Transcript_8966.0', 'Transcript_92122.0']
GO:0044877	MF	5	1606	2	1.9648172249630114	0.0007655905631147905	5	protein-containing complex binding	['Transcript_12207.0', 'Transcript_133708.0', 'Transcript_196303.0', 'Transcript_22207.0', 'Transcript_67747.0']
GO:0019902	MF	3	946	4	1.9382230149512982	0.021975472826337914	3	phosphatase binding	['Transcript_11892.0', 'Transcript_291214.0', 'Transcript_8966.0']
GO:1901265	MF	11	3457	3	1.9333624119581607	7.527370776515112e-08	11	nucleoside phosphate binding	['Transcript_116851.0', 'Transcript_133708.0', 'Transcript_187368.0', 'Transcript_211621.0', 'Transcript_22207.0', 'Transcript_259687.0', 'Transcript_285446.0', 'Transcript_45430.0', 'Transcript_52692.0', 'Transcript_8966.0', 'Transcript_92122.0']
GO:0000166	MF	11	3457	3	1.9333624119581607	7.527370776515112e-08	11	nucleotide binding	['Transcript_116851.0', 'Transcript_133708.0', 'Transcript_187368.0', 'Transcript_211621.0', 'Transcript_22207.0', 'Transcript_259687.0', 'Transcript_285446.0', 'Transcript_45430.0', 'Transcript_52692.0', 'Transcript_8966.0', 'Transcript_92122.0']
GO:0016887	MF	12	3757	7	1.9278920422536745	1.695457383814589e-08	12	ATPase activity	['Transcript_11892.0', 'Transcript_12601.0', 'Transcript_133708.0', 'Transcript_185711.0', 'Transcript_188599.0', 'Transcript_211621.0', 'Transcript_219127.0', 'Transcript_22207.0', 'Transcript_277684.0', 'Transcript_285446.0', 'Transcript_48779.0', 'Transcript_8966.0']
